OG,LRT,theta,thetaShift,sigma.sq,alpha,beta,shift.direction,pval,llTwoTheta,llOneTheta,isSig
OG0006899,5.77243725829522,0.9013212013268483,0.3107495342785796,2.987953814760505,20.892140369820577,0.20945894555683686,down,0.016279441534718546,19.717838826589396,16.831620197441787,TRUE
