TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0005518	+7.11271	-4.1356*	-3.55131	-6.74759	-8.28135	+11.7187	-6.08574	+9.91426	+0.81993	-1.18007	-5.82312*	-1.50827	-1.48019	+1.51981	-5.57112*	+1.03122	-0.968783	+4.10014	+17.4159*	+3.10014	+0	-0.326616	-1.75168	+2.41571	+0.708616	+5.37077	+1.1169	+4.53376	-1.54495	-3.12432	+4.68752	+4.35695	-2.62734	+0.971924	+0.685956	-1.32874	+6.01296	-4.68422	-1.93108
OG0005833	+8.51981*	-1.53239	-1.33213	-0.259925	+10.3681	-5.63188	+0.467607	-0.532393	+1.59565	-1.40435	-3.07238*	+1.82994	-0.444279	+0.555721	-0.274778	-0.979873	+1.02013	-1.06869	+0.617044	+2.88866	+0	+1.31857	-1.9478	+0.799733	+0.3581	+2.18522	+3.38448	+0.371959	-3.34305	-1.44307	+1.82522	+2.33198	-1.0771	-0.72578	-1.05027	-0.836566	+0.108179	-0.314269	+0.911186
OG0007308	+2.16322	+4.88866*	+0.931312	+0.391566	+0.555721	-0.444279	+0.555721	-0.444279	+1.02013	-0.979873	+0.752842	-0.525023	-0.875567	+1.12443	-1.06869	-0.494709	+0.505291	+1.02013	+0.0201266	+13.4917*	+0	-0.159778	-0.72544	-1.04266	-0.19312	-0.267133	+0	-0.164155	-0.164155	+0.294491	+1.0771	-0.267284	-0.645036	+0.350545	+0.511705	-2.43958	+0.911186	+0	-0.485165
OG0002340	+0.124553	+9.37639*	+2.30977	-0.682115	+0.00343838	+0.00343838	-1.07238	+0.927624	-0.681983	+0.318017	-2.69426	-0.836784	+1.66787	-1.33213	-1.06869	-0.494709	+0.505291	+1.02013	+0.0201266	+5.61254*	+0	+1.99725	-0.251838	-1.93338	-0.3581	-0.170508	-0.479502	+0.314446	+0.910759	+0.3581	+1.00403	+1.98773	-0.853442	+0.495342	-1.49074	-1.31877	+0.911186	+0	-0.485165
OG0005618	+3.49173	-1.53239	-0.332126	-2.37983	+6.31802	-3.68198	-0.143837	-0.143837	-0.143837	-0.143837	-2.68212*	+0.27059	-1.49471	+2.50529	-0.525023	-0.0686877	-0.0686877	-0.608434	+1.02944	+4.38985	+0	+0.975874	-0.975874	+0.799733	+0	+1.81171	+0.235989	+1.30216	+0	-1.22078	+0.570771	+2.46172	-0.381934	-0.234701	-0.92224	-1.08513	+0.445536	-0.362125	+0.460254
OG0007244	+0.0846056	-4.69426*	-2.55131	-2.82312	-1.60334	+1.39666	-1.69426	+2.30574	+4.31569	-3.68431	-4.88729*	-5.60334	-0.939506	+0.0604941	+0.752842	-0.111344	-0.111344	+0.612542	-0.852607	+6.1218	+0	+0.642424	-0.221137	+3.85705	+0.708616	-1.37264	+2.93583	+1.78021	-3.19303	+0.756206	-2.12884	+3.79702	+2.58721	+4.33617	-0.394774	-1.63104	-0.394551	+0.534851	-0.276114
OG0006621	+22.3157*	-2.57112	-3.55131	-2.33387	+2.78854	-3.21146	-4.58408	+5.41592	+0.315689	-0.684311	-3.63188	-1.07238	+0.519809	-0.480191	-1.72941	-1.33213	+1.66787	+1.72703	-1.50827	+0.147393	+0	+6.30449	-4.11319	+0.980192	+0.708616	+5.92014	+1.1538	+1.8776	-1.59599	-3.12432	+3.49628	+2.05243	-2.06323	+0.407815	-3.52722	-0.123197	+1.77886	+0.764704	-0.940845
OG0006419	+4.85616	+0.121803	-0.690226	-3.01613	+13.8636	-7.13636	-0.996562	+1.00344	+0.467607	-0.532393	-0.387458	+1.75284	-0.494709	+0.505291	-0.875567	-0.0686877	-0.0686877	-0.0686877	+1.38985	+3.27059	+0	+1.98222	-1.26564	-0.18797	+0.18797	+2.52616	+3.61178	+2.12023	-3.40779	-1.63104	+0.1403	+0.144935	+0	-0.752449	-1.43221	-0.853842	+0.734585	-0.541465	+0
OG0004713	+2.51981	+1.49173	-2.16162*	-0.379826	+0.37639	-0.62361	-1.1356	+0.864396	+1.08461	-0.915394	-1.8782	-0.382956	-1.49471	+2.50529	-0.783614	+0.555721	-0.444279	+1.72522	+0.505291	+0.124433	+0	+2.23303	-0.971924	-0.346649	+0.528609	+1.93338	-0.243784	+0.243784	+0.511994	-1.44307	+1.63104	+1.0372	-0.864201	+0.111752	-1.37159	-0.0919536	+0.711095	-0.219931	-0.830499
OG0004297	-2.2139	-3.89986	+0.176877	-3.09888	+11.2524	-6.74759	-5.18007	+6.81993	-1.21146	+0.788535	-7.13636*	-3.1356	-0.55131	+0.44869	-1.99656	-1.48019	+1.51981	-1.33213	+4.08461	+4.51981	+0	+2.0783	+0.685956	+1.92326	+0	+3.80757	-0.531809	+1.64871	+0.549377	-2.27181	+3.58505	+6.07511	-2.41571	+2.41571	-1.65541	-1.48363	+1.91883	-1.58327	+1.14807
