OG,LRT,theta,thetaShift,sigma.sq,alpha,beta,shift.direction,pval,llTwoTheta,llOneTheta,isSig
OG0005685,10.56153184989327,0.5604825460609427,0.9802977273324117,2.022865911925833,43.1277894435836,0.940863842759727,up,0.0011546546828323091,18.196517277894955,12.91575135294832,TRUE
OG0004085,7.658553864754168,0.5620017748120286,0.9791788867152277,6.4545922700839045,67.99849012043859,0.43586988568405716,up,0.00565037772435564,13.97114237175527,10.141865439378186,TRUE
OG0004289,4.785468064382343,0.5907809297241132,0.9408123156650771,3.025207967018234,34.50098353827109,0.4004641157491965,up,0.028700846444673838,19.29926528279482,16.90653125060365,TRUE
OG0002629,4.097065270276893,0.6396884959373468,0.9342253294570654,11.64832885871162,104.89568514481645,0.35162399202996725,up,0.04295771742429613,13.727030750315958,11.678498115177511,TRUE
OG0002664,8.109445538716116,0.5346615850044845,0.9336621244053683,5.250048803234579,67.63447311193244,0.2933697417059698,up,0.004403519384626133,29.70971040191465,25.65498763255659,TRUE
OG0006402,11.950548015129712,0.5735498851571738,0.9311964431477732,4.4447049518105874,129.85778508297787,1.067100390163171,up,5.463130954436318e-4,24.47426967834047,18.498995670775614,TRUE
OG0003032,6.6938754377853655,0.6435425083689037,0.9304760993372061,29.49214400226735,429.0688283661402,0.5719210891637327,up,0.00967446725433916,17.3846617163841,14.037723997491419,TRUE
OG0004794,6.002730742819502,0.6237268766723818,0.928415044242858,2.391237163457021,45.523509514628664,0.4601813776247126,up,0.014283753299496925,32.02162983715065,29.020264465740897,TRUE
OG0005958,5.037563507943297,0.5993818827138779,0.9175750687381713,17.273066058852486,143.60008174758525,0.21379872858815524,up,0.024803352208248062,22.57328916889,20.05450741491835,TRUE
OG0003529,8.008390085184686,0.5274802607098501,0.913539580289574,9.343480519822247,111.88816872881625,0.6296647079465659,up,0.00465611132383694,8.968217804223023,4.96402276163068,TRUE
OG0004838,12.925597328066551,0.517462694924393,0.9108263205473063,92.47726632198635,1697.6637537980457,0.45239338263172313,up,3.2411921013577135e-4,30.414320553790624,23.95152188975735,TRUE
OG0003779,9.36459754772747,0.45698711011791815,0.9008709476440524,261.6424496782823,1830.7737468798543,0.25866379186770283,up,0.002212165648474227,12.605554484136618,7.923255710272883,TRUE
OG0003072,13.014720635693038,0.5819359408405832,0.895010002643727,15.16555101977045,423.9000420049958,0.8208259523737895,up,3.090518701264934e-4,29.5030322659376,22.99567194809108,TRUE
OG0003316,4.440309112624391,0.6279796518260626,0.8900027584027694,8.81984613765065,101.67935042682467,0.37103230944279414,up,0.03509989183225575,20.38724260245743,18.167088046145235,TRUE
OG0002643,6.685474077090092,0.5260422336644323,0.8697060753552972,4.050016883117966,54.935962174237936,0.398508332475166,up,0.00972016694017075,24.38527022498127,21.042533186436224,TRUE
OG0004695,7.4585965180027785,0.49835589901606275,0.8573434557429415,3.8443452517343446,57.51452581824413,0.3991735935844226,up,0.006313421086538777,27.433707642493317,23.704409383491928,TRUE
OG0005155,6.821887493296245,0.599755069226116,0.8479993927596757,817.016856256134,21310.70426157595,0.627997459749856,up,0.009004734904305643,33.81376430977919,30.402820563131066,TRUE
OG0002922,6.32393635886627,0.48109725618502625,0.8409180632372913,12.342781076061534,118.20237815227534,0.26641058556260794,up,0.01191189126447109,22.098549542981154,18.93658136354802,TRUE
OG0003351,3.9541364151044007,0.5994584127055158,0.799980109798818,15.94013347281538,266.1007619845296,0.7135496159773518,up,0.04675630329412603,16.44054013865857,14.463471931106369,TRUE
OG0006577,5.169251768062487,0.61447208402136555,0.7952383409183557,10.968855549512304,387.4764647676342,1.114730993748658,up,0.022990116181732814,29.384883341119266,26.800257457088023,TRUE
OG0002681,3.9245376967894003,0.5083256658031385,0.7919734385905873,4.48063634758542,51.34414811146105,0.26419106801094494,up,0.047586272481693885,28.687857729480783,26.725588881086082,TRUE
OG0006364,6.786365228104913,0.49836701159419594,0.7783889928831635,3.738590213090217,76.65891500120787,0.5148659218322558,up,0.009185675086255986,31.220088010193187,27.82690539614073,TRUE
OG0003628,4.8653139710870406,0.47546996146279674,0.7641052504928626,8.802107753542794,110.66458260807309,0.358559505624147,up,0.027401812103270234,23.92464826184551,21.491991276301988,TRUE
OG0006702,6.690975769815225,0.5078707066416253,0.7561990598055587,3.350503442275984,77.75061069446538,0.3950794870736837,up,0.009690215234462079,41.459971782579444,38.11448389767183,TRUE
OG0003717,4.412392096897676,0.5051341163200913,0.7415305362538037,2.0319729233090467,49.62454942970727,0.49670475527661,up,0.03567877642262797,38.06638877452436,35.860192726075525,TRUE
OG0004989,7.03523399656045,0.48354421852188795,0.7303597255983921,97.53064036712972,1843.3067333528834,0.4342034780559125,up,0.007992143057791752,32.316771523437566,28.79915452515734,TRUE
OG0002048,8.314213475087058,0.4480285175200842,0.6994212553568294,3.1788258574738815,102.70320108814074,0.6905146626193096,up,0.003933603377694442,38.52353222792795,34.36642549038442,TRUE
OG0005963,7.876857634935405,0.5287524134735552,0.6790980278798135,2.064679874454148,274.32524113912774,5.1843841055144875,up,0.005007140984688553,30.58978750142981,26.65135868396211,TRUE
OG0000399,4.136060966119722,0.3226441369217037,0.5490489634090329,181.2337162473718,1881.6237692993802,0.2915125724478323,up,0.0419787449815874,22.467756916224886,20.399726433165025,TRUE
