TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0003608	+4.00344	+2.88866	-0.382956	-0.0686877	-0.0686877	-0.0686877	-0.143837	-0.143837	+0.467607	-0.532393	-1.49471*	-0.290454	-0.444279	+0.555721	-0.824398*	+0.555721	-0.444279	-0.290454	+1.21639	+1.70955	+0	+1.61361	-0.885218	-0.728388	+0.111752	+0.616635	-1.04266	+0	+3.03249	-0.619141	+0.619141	+1.03768	-0.585113	+0.153825	-1.0925	-0.466056	+0.959216	-0.49316	+0.153825
OG0006130	-2.85261*	-3.07238	-2.62361	-1.55131	+4.74007	-3.25993	-4.26506	+4.73494	+2.74007	-2.25993	+2.58693	-1.38296	-0.532393	+0.467607	-1.49471	-1.24716	+1.75284	-0.247158	+2.00344	+17.5198*	+0	-1.14395	+2.21977	+1.55123	+0.780745	+1.80955	+0.337405	+0.708616	-0.948848	-1.7101	+5.71881	-1.15315	-3.3113	+1.14944	+1.48363	-2.98548	+1.50185	-0.749404	+0
OG0007269	+2.92762	-2.33213	+8.51981*	+2.73494	+4.8644	-3.1356	-4.1356	+4.8644	+3.00344	-1.99656	-1.72941*	-0.783614	-1.27478	+1.72522	-1.61015	+1.02013	-0.979873	+1.31788	+1.00344	+1.75284	+0	+1.07581	-0.74025	+1.14807	-1.14807	+3.63666	+0.296274	-1.12945	-0.833179	-2.16207	+0.559351	+1.26715	-0.386445	+0.491164	-0.749404	-0.637005	+1.38641	-0.314446	-0.702242
OG0005489	+7.62017	+0.309774	+2.49173	-0.694257	+1.08461	-0.915394	+1.12455	-0.875447	-0.0723762	-0.0723762	-2.38296*	+0.612542	-0.979873	+1.02013	+1.02013	-0.494709	+0.505291	-0.875567	+1.61704	+4.66787	+0	+1.10686	-1.6896	-0.181959	-0.346649	+1.98222	-0.44958	+0.221137	+0.731611	-1.43221	-0.346453	+2.68942	+0.658048	-0.407585	-0.940845	-1.35225	-0.596917	-0.507389	+0.619141
OG0007120	+4.00344	-3.11134*	+2.08461	+2.11271	+0.0312169	+0.0312169	+0.00343838	+0.00343838	+1.02013	-0.979873	+0.0201266	-1.87545	+1.03122	-0.968783	-0.694601	+0.505291	-0.494709	+1.75284	-1.38296	+5.02013*	+0	+0.464169	-0.885218	+2.80405	-0.435203	+1.39526	+2.01184	-0.918506	-2.87889	-0.971924	-1.52839	+0	+2.36718	+1.09334	-0.552519	-1.28527	+0.688356	+0.864201	-0.752449
OG0003767	+7.31788*	-0.494709	+1.38985	+0.305399	-0.444279	+0.555721	+5.16322	-1.83678	+1.08461	-0.915394	-1.8782	+0.115335	+0.175602	+0.175602	-1.07768*	-0.0112371	-0.0112371	+0.633884	+2.82994	-0.550768*	+0	+1.98751	-1.18741	+0.115444	-0.227196	-0.108179	-0.580177	-0.250322	+1.56201	+0.111752	+2.38349	+1.0372	-1.61004	-0.060267	-1.14383	+0.526909	+1.09238	-0.803942	-0.354879
OG0005777	-0.135604	-4.1356	-3.55131	+5.06049	+2.36931	-2.63069	-1.09888	+0.901115	+1.58693	-1.41307	-4.26506*	-1.33213	-1.07238	+0.927624	-1.38746	-2.69426	+4.30574	-1.99656	+0.667874	+10.3057*	+0	+0.755779	+0	+2.41571	+0.708616	+6.48767	+1.19191	-2.30881	-1.64871	-4.11609	+2.12122	+3.14801	-1.81171	+0.74025	-0.685569	-2.3068	+0.944668	-0.335564	+1.6977
OG0004183	+0.176877	-1.82312	-4.68431	-7.56322	+7.10265	-5.89735	+11.4348	-5.56515	+3.31569	-2.68431	-4.88729*	+4.11271	-3.1356	+3.8644	-0.852607	-1.24716	+1.75284	-1.27478	+4.46761*	+16.3057*	+0	+3.55807	+0	+0.861188	+1.40143	+7.19561	+2.28187	+4.33414	-2.7162	-5.19845	+0	+3.79702	+0	-1.75168	-2.5708	-2.84165	+0.679786	-1.25762	+0.97238
OG0004695	+2.83838	-2.53239*	-3.07238*	+0.44869	-1.55131	+1.44869	-3.1356	+2.8644	+1.44869	-1.55131	-3.62361*	-1.27478	+1.75284	-1.24716	+0.829942	+0.555721	-0.444279	+0.305399	+0.216386	+0.617044	+0	+0.91446	-0.629225	+1.53998	+1.07146	+2.42728	+0.980192	+0	-1.43551	-1.98222	+2.46199	+2.9277	-1.88684	+0.97238	-0.864201	-0.212898	-0.386445	-0.0890131	-0.250322
OG0006140	-4.50827*	-8.57112*	-2.87913	-5.01739	+1.62537	-1.37463	-10.5472	+8.45276	+4.92123	-4.07877	-8.28135	-3.25993	-4.68431	+5.31569	-3.62361	-1.37983	+1.62017	+1.59565	+8.10014	+27.1769*	+0	-2.62734	+4.06285	+11.308	+0.689719	+7.32851	-5.87996	+2.35724	+16.6499	-5.46996	+6.18247	+4.79742	-4.83896	+2.42439	+4.68752	-5.19951	+3.27625	-2.49551	-1.02453
OG0005543	+15.7861*	+2.37639	-1.91539	-6.01613*	+1.36931	-1.63069	+1.12455	-0.875447	-1.57112	+1.42888	-2.62361	-1.38296	+0.467607	-0.532393	-0.875567	-0.0686877	-0.0686877	-0.0686877	+1.38985	+0.124433	+0	+4.70564	-2.59029	-0.708216	+0.464431	+2.83408	+1.80223	+4.61456	-2.33846	-2.21821	+2.46199	+1.94751	-1.77866	+1.14944	-2.6327	+0	+0.734585	-0.541465	+0
OG0006793	+11.3681	+0.734943	-1.96878	+0.124553	+2.12455	-1.87545	+1.11271	-0.887289	+1.25241	-1.74759	-5.82312*	-2.87545	-2.2139	+1.7861	-3.14384	-5.41307	+9.58693	-4.37983*	+9.11271*	+4.31802	+0	+1.7446	-2.36683	-0.296274	+0.296274	-0.583074	-0.806536	+0	+1.20531	+0.948848	+2.60922	+4.92447	-2.33846	+2.33846	-1.20531	-1.53815	+2.74345	-2.50746	+5.03325
OG0006683	+34.7885*	+0.396664	-5.13636*	-8.87913*	+4.02671	-3.97329	-4.74759	+4.25241	+0.434848	-0.565152	-7.55131*	-4.60334	+2.25241	-1.74759	-1.83678	-2.14384	+2.85616	-2.16162	+3.51981	+2.30977	+0	+9.3116	-5.60813	-0.466979	+1.44772	+4.62738	+0.667663	+7.09416	-2.46387	-3.17101	-1.86176	+9.01384	+2.19027	+3.14426	-5.20963	-0.853442	+1.64341	-1.31857	+1.98222
OG0002049	+3.83838	-0.247158	+1.75284	-0.610152	+1.02013	-0.979873	-0.690226	+0.309774	-0.480191	+0.519809	-1.99656*	+0.305399	-0.444279	+0.555721	-0.382956	+0.505291	-0.494709	-0.274778	+0.505291	-0.783614	+0	+1.43221	-0.91446	+0	-0.267284	+0.267284	-0.637005	+0.369721	+1.44307	-0.250464	+1.26715	+1.48363	-1.03481	-0.250322	-0.945796	+0.599343	+0.111752	-0.219931	+0.219931
OG0005976	+8.30574*	-0.996562	+1.49173	-1.07238	+0.519809	-0.480191	-1.27297	+0.72703	+2.30574	-1.69426	-2.16162*	-0.610152	-0.979873	+1.02013	-0.970559	+0.555721	-0.444279	+3.27059*	+0.27059	+0.0294414	+0	+2.3068	-1.6977	+0.511705	-0.346649	+0.910759	+0	+0.407815	+0.200594	-0.77416	+0.77416	+1.53264	-0.777305	+0.369721	-1.4169	+0	+0.758851	+0	-1.28513
OG0005772	+2.83838	-2.38746*	-1.8782	-0.681983	+2.03122	-1.96878	+0.44869	-0.55131	-0.135604	-0.135604	-3.16162*	-0.610152	-0.111344	-0.111344	-1.27478	-0.111344	-0.111344	-1.17006	+4.61254*	-0.170058	+0	+1.18174	-0.77416	+1.49074	+0.394774	+2.99209	-0.583074	+0.2868	+1.28625	-1.88551	+0.77416	+2.97399	-0.777305	+0.501192	-0.809815	+0.104719	+1.11268	-1.2174	+0.941286
OG0007243	+6.30574	-0.508267	-0.690226	-0.332126	+1.66787	-1.33213	+0.00343838	+0.00343838	+0.0312169	+0.0312169	+2.11271	+1.14739	-1.27478	+1.72522	-1.24716	-2.33213	+3.66787	-0.836784	+0.838382	+3.66787	+0	+0.621881	-1.18599	+0.181959	+0	-0.528609	+0.170508	+0	-0.165056	+0.789965	+3.4071	-0.918506	-2.62758	-0.577829	-0.74025	-1.08497	+0.91446	-0.324834	+0.495342
OG0007140	+12.8644*	+5.1218	+0.317885	-2.07238	+0.37639	-0.62361	+0.612542	-0.387458	+3.00344	-1.99656	-1.72941*	-1.38746	-1.50827	+1.49173	-0.72941	-0.979873	+1.02013	-0.610152	+1.75284	+5.83838	+0	+1.65541	-2.25741	-1.19608	+0	+0.826151	+0.56411	+1.55123	-1.12081	-0.702242	-0.250464	+1.26715	+0.407585	+1.12081	-1.31857	-1.43221	+0.517748	-0.637005	+0.369721
OG0003730	+5.16322	-0.852607	+1.75284	+0.00343838	+1.00344	-0.996562	+0.519809	-0.480191	+0.505291	-0.494709	-0.875567	+0.305399	-0.444279	+0.555721	-1.49471	+1.00344	-0.996562	+2.1218	-1.83678	+2.75284	+0	+0.304391	-0.984177	+0.394551	-0.267284	+1.52839	-0.511705	+0	+0.971924	-1.19626	+0.0919536	+0.619141	-0.0890131	-0.250322	-0.285235	-0.752449	+1.34208	+1.04141	-0.881635
OG0003717	+2.66787	-0.682115	+2.00344	+1.30574	-0.0723762	-0.0723762	-0.694257	+0.305743	+0.00343838	+0.00343838	-1.24716	-0.290454	-0.444279	+0.555721	-0.170058	-0.0686877	-0.0686877	+0.617044	-0.274778	-0.0686877	+0	+1.22078	-0.650011	+0.314446	-0.314446	+2.01214	+0	-0.621881	+0	-1.51206	+1.0771	+0.749404	-0.879604	+0.153825	-1.04266	+0.101371	+0.104719	+0.108179	-0.314269
OG0000571	+15.7871	-4.28135	+14.2223*	+8.66613	-4.08574	+4.91426	-4.97329	+4.02671	-0.838071	+1.16193	-12.2115*	+12.4368	-10.5652	+17.4348	-1.1356	-2.50827	+4.49173	+8.59565*	+0.318017	+79.8199*	+0	+4.64401	-3.93151	+1.49639	-2.2089	+0	-3.23498	-3.24813	+6.40444	+0.712503	-2.06989	+10.6266	+2.28187	-4.99806	-4.38878	-9.04447	+0.546379	-0.277629	-2.89609
OG0005818	-0.161618	+2.83838	-0.387458	-0.690226	+0.927624	-1.07238	-0.682115	+0.317885	+2.31788	-1.68212	+0.163216	+0.305399	-0.444279	+0.555721	-0.14631	-0.0112371	-0.0112371	+0.0530773	+1.47498	+1.39157	+0	+1.55147	+0	-0.77416	+0	+0.944668	+0.3581	+0.38215	-0.650011	-0.777305	+1.22663	-0.154668	-0.915552	-0.250322	-1.00172	-0.462124	+0.378713	-0.5781	+0.0643144
OG0007231	+13.1769	-5.2139*	+4.75328	+0.75328	-0.413071	+0.586929	-2.1356	+1.8644	+0.0312169	+0.0312169	+117.719*	-2.87545	-0.213905	-0.213905	-1.72941	-0.0686877	-0.0686877	+5.16322*	+1.66787	+0.147393	+0	+5.67929	-2.60922	+3.03282	-0.83365	-1.15315	+1.98679	-0.83365	-3.12432	+1.27124	+8.59704	-13.3126	-5.80886	+2.33846	-3.29123	-0.123197	+1.60272	-0.495342	-1.7681
OG0007183	+1.30977	+0.838382	-0.836784	-0.0723762	+0.927624	-1.07238	+2.00344	-0.996562	-0.0723762	-0.0723762	-1.33213	-0.979873	-0.532393	+0.467607	-2.38746	+0.505291	-0.494709	+8.1218*	+2.30574	+15.8562*	+0	-0.582744	-0.528609	-0.324834	+0.324834	+0.528609	+0.38215	+0	-0.693665	-0.479502	+0.650011	+0.74025	-0.702242	+0.552519	+0.870866	-2.75638	+2.3068	-0.816061	-2.38349
OG0002695	+11.727*	+3.61254	-0.494709	+1.38985	-0.0686877	-0.0686877	+0.00343838	+0.00343838	+0.491733	-0.508267	-0.996562	-0.946923*	-0.875567	+1.12443	-1.61015	+0.555721	-0.444279	+0.305399	+14.0034*	-0.875567	+0	+2.02581	-1.88551	-0.892749	+0.115444	+0.501192	-0.501192	-0.541465	+0.885218	-0.335375	+1.72178	+0.511705	-1.32786	+0.928645	-1.37159	+0.734585	+1.38641	-2.30196	-0.250322
OG0002645	+3.12455	-1.91539	-2.87545	-1.88729	+1.10014	-0.899861	-2.01613	+0.983869	+2.10014	-1.89986	-0.55131	-0.111344	+1.75284	-1.24716	-0.532393	-0.0686877	-0.0686877	+0.617044	+5.16322*	+1.00344	+0	+1.60248	-0.960053	+0.960053	+0.528907	+2.14695	-0.664021	+1.01257	+1.46482	-1.48896	+3.63592	+0.348551	-2.80405	+0.135814	-1.27641	-0.464169	+0.304391	-1.45383	-0.314269
OG0004490	+84.4644	-24.1297	+3.63996	-9.15403	-3.89195	+0.10805	-29.6423	+26.3577	+2.13698	-2.86302	-35.6423	-12.6117	-24.4576	+25.5424	-8.21286	-7.97329	+10.0267	-7.01739	+32.1432*	+96.9093*	+0	+40.041	-19.4059	+9.23031	+0	+10.1756	+3.61839	+3.73792	-6.89336	-9.23031	+12.5126	+26.2207	-13.518	+7.84592	-25.4039	-17.8779	+5.64392	-8.83938	+4.9559
OG0006053	+18.4159*	-3.01613	+2.75328	+1.39666	+0.315689	-0.684311	+4.39666	-2.60334	+2.43485	-2.56515	-7.13636*	-4.40435*	-2.41307	+2.58693	+12.3967	-6.25993*	+13.7401*	+0.983869	-3.2139	+20.4348	+0	-2.16351	-3.56795	+1.23059	-0.423598	+1.78021	+0	-0.919025	+0	-1.92326	+3.2365	+5.42879	-2.49551	+4.00872	+1.81756	-4.96182	-4.38943	+1.80223	-0.756206
