Orthogroup,gafu_body,gafu_tentacle_c,gafu_tentacle_sw,acte_acrorhagi,acte_mesentries,acte_tentacles,ando_tentacles,chfle_tentacles,chfu_tentacles,cyca_tentacles,enqua_tentacles,heaur_tentacles,hecri_tentacles,hetdac_body,hetdac_nematosomes,hetdac_tentacle,hemag_tentacles,hyva_body,hyva_tentacle,macdac_tentacle_i,macdac_tentacle_o,neno_tentacles,neva_nematosomes,neva_mesentries,neva_tentacles,oula_tentacle,sama_tentacles,stgag_tentacles,stha_tentacles,stmer_tentacles
OG0005877,8.370000293333332,6.346985266666667,8.918154853333334,0.9560935112666666,1.1535937325,1.6106738288666667,2.486141925,3.6352047759999997,4.640468165000001,7.024533384,5.981652263999999,9.595752348000001,4.03796036,6.267792960000001,5.41415124,4.30985259,5.850177246,20.62737367,12.769848173333335,1.0509185907999998,1.0462665518,21.821710500000002,15.050739419333334,32.76116029666667,3.9299482697999997,4.188218688333333,5.236418186,8.21002558,5.885990826,11.281054429
OG0004378,16.260257293333336,16.78893524,17.410984773333332,1.9615562486666664,0.5318440350666667,2.853865160666667,2.125576075,1.327764641,2.40949483,2.763577696,6.523218688000001,8.664016451999998,6.9181360640000005,12.015528660000001,8.748337770000001,8.31896973,13.042173162,14.758847803,12.506907041666667,1.0610027704,0.9112630136000001,6.367605975,2.503671695,2.6212327782666667,3.6242205724666667,5.864170476666667,7.164875066999999,8.153217887,9.044042736,3.497465845
OG0006426,21.703146813333333,16.354587853333335,23.617662786666664,3.1060529353333335,1.3227924259,2.3764663266666664,3.4382267,0.8153255614,1.6009282999999999,21.108298639999997,3.613559488,8.56556064,4.982298160000001,16.21417041,16.278042149999997,17.076354795,18.966621165,3.6486192654,3.4087693926666667,5.388936884,4.639977238,4.153667850000001,6.468471534,8.411026913333334,4.162627569333334,6.778627223333333,2.537767321,9.055749704,9.496458876,6.362573561
OG0004966,6.51889812,5.777396977333333,9.473062746666667,2.212976691933333,0.44446010913333334,1.0655371551,4.2049654,1.4934935259999997,1.7711207750000002,17.98854112,4.414971736,3.7007541479999997,1.5337293552,2.60155989,3.01593321,2.6157976650000005,2.371021802,3.694723139666667,4.530517361,1.5267147302000001,1.3693590452,2.696670225,4.961031259333334,4.172639319333333,6.475226127999999,2.552314791,3.103765011,2.5481575718,3.6377868960000006,1.5243160687
OG0003187,7.2424907733333335,5.4517350360000005,8.39408268,2.255969860466667,1.2746519192,3.4914143953333334,0.5074802975,1.3044944752,2.9628363899999997,1.437028406,2.1311439464,3.8673594959999997,3.3013300880000003,5.00093136,5.72315301,6.08699124,4.440300823,1.5713796440666665,3.1098151096000004,14.104236927999999,15.047426966,2.3767029,3.454641106,2.8395797014666666,3.0728686053333334,2.317501966,1.3266055628999998,3.2260702783,5.223149352,2.6444492256
OG0004390,21.177507866666666,20.287499573333335,25.925709,8.355581839,2.9919070903333336,18.677983848333334,18.783300925,5.420535274000001,4.36925091,2.7078488800000002,28.924315055999998,16.165658964,10.209079216,9.659795670000001,8.134275149999999,7.854301619999999,18.334352911,21.124607193333333,22.152553943999997,4.470727488,3.645037148,17.494857000000003,17.023125364000002,14.366469679333333,9.359633551333332,16.677828396666666,11.544207229,52.76951279,28.853951141999996,11.957409986
OG0002860,6.259556613333333,4.414668857333334,6.541062559999999,7.918499699,7.143480853666667,7.850231227666667,2.407179975,2.107485156,3.54989065,1.4434027388,10.632292439999999,12.956677187999999,8.923688088,14.122431,11.257502310000001,13.502372895,7.977465437,6.152260741,4.710483877266666,7.707080835999999,7.238001272,4.964119875,15.700212766,11.526550023333332,9.754612662666666,6.509329926666666,2.24733201,11.200588876999998,10.130142414,8.088423625
OG0006498,21.881813,18.879510613333334,22.08194128,8.927166009666667,4.315574952333333,13.128976663,14.10481505,4.04231226,2.65715569,1.426839414,11.846011072,14.997996468,15.299613616,20.10561264,17.797146660000003,17.38611351,13.317574074,6.102574838,7.039763129333334,15.813690458,16.52952063,7.284510225,15.186997112,5.495498521333333,9.396877261333334,11.217935213333334,10.507606514999999,13.018370167,10.741823748000002,12.948790724
OG0006431,7.766806066666667,6.653127373333333,8.807521746666666,3.0620903573333336,1.7783569367666665,6.048182404,1.8996049849999999,0.626411835,1.3731508504999999,0.9892315268,8.07151324,7.893945695999999,7.041843536,3.51719901,5.59305459,4.30672869,5.824025571000001,2.7706692657666667,5.4972531763333325,3.860645802,3.31723299,3.0557855250000006,4.368896317333333,1.7392243012666666,3.3540163439999997,3.9108801333333334,2.289138809,7.38435123,6.910664898000001,6.998258471
OG0005116,11.03505472,9.195392693333334,10.072880306666667,2.4566312609666663,1.5921617822,3.5245382406666668,1.4183293875,0.5687614408,2.262277985,1.756467284,5.743576552,6.308455608,4.695113416000001,4.106198340000001,4.94775297,3.518220285,3.0937843612000004,5.953526491333333,3.2015594226333333,4.97308559,5.019630824,4.2525666,2.286668571133333,2.2841482799333335,1.3124683404000002,3.0930962833333333,7.516334711,4.948822777,1.8790183158,1.2322756475999999
OG0005102,12.646737719999999,9.19475788,10.287595786666666,1.0148409967666665,0.6067535265,1.7275668050666666,0.91494599,1.075548467,2.593314035,4.053898596000001,2.8084770224,2.9045224572,3.1466489599999994,3.3727066199999993,3.17585286,3.0255440085,1.9152123713000002,8.528926507000001,5.085862887333333,5.938821558,5.213376758,3.65282865,3.7865595413333333,1.6627389809333333,4.174552676,4.442330533333333,8.291033221,1.8406081847999998,1.5928659431999999,4.248239395
OG0003005,17.649255880000002,19.416643733333334,18.971801666666664,0.4703289279333333,0.42935088753333334,0.5678358345,5.22969285,0.7920498908,2.46745801,18.11481628,6.480655328,10.936132116,4.980800944,5.73824385,4.734342539999999,5.310449775,4.828169787,2.4290864065666664,4.459388905966667,0.9854633462,0.9973362938000001,3.8839995000000003,4.308861414666667,4.177469877466667,3.9579162046666667,2.9334429583333335,1.770305372,8.087683027,9.533809122000001,6.105961859000001
OG0004050,11.060271666666667,10.798890653333334,18.53984496,3.015018886,0.8345492067,2.5053935463333334,1.3675239625000002,4.989454386,1.95870787,1.6537541679999999,4.514053656,9.205317576,5.547902696,5.75484858,9.982494540000001,7.31876904,5.361790753,1.8787272589666668,4.232252145666667,2.7731618119999997,2.6281461418000003,3.1849778250000003,3.2427746773333332,1.8064427457999999,12.929939292666667,14.522043813333335,2.085249036,6.711775396999999,7.504256274,8.083688207
OG0004165,6.327265533333334,3.960550412,7.1777128,1.6335510444,1.1743024949333334,1.7484444369333332,1.1241565075,2.883125238,1.74028357,2.06816346,2.7422979752,2.15595744,0.7012803784,6.7351284,9.72664713,10.939693545,9.273003567,3.1200219254,10.758425755333334,0.7250733822,0.6918234148,2.6730009000000003,2.9636194994,3.2071568755333333,5.252155150666667,2.5322787229999997,3.0911576689999998,8.678437614,6.108219774,5.144012643
OG0005448,22.415799066666665,15.723758986666667,16.87694468,18.747997539333333,12.787281023,15.165005038333334,2.582225825,1.2873951902,3.2099873100000003,3.56630252,12.700173976,8.09180736,7.298241776,11.57577966,10.955060730000001,11.94752376,7.737567405000001,2.1084087014666664,1.1059274974666666,10.365761496,7.002182024,2.9636172,9.388058022,5.306903849333334,11.947399496666666,19.10055043,1.831249743,7.6708878060000005,11.643880674,6.010833905
OG0006442,14.017880493333333,547.5766772666667,148.82092404000002,2.2574437585333333,0.6945027474,2.9060380433333335,2.963469425,2.511798954,2.9203980499999997,0.9029994159999999,5.695884656,8.780143008,7.234454136,12.78244611,11.79423639,12.90396582,8.714403789,32.23984083433333,16.176969795333335,5.200905070000001,4.519595636,11.138853375000002,6.531674599333334,6.319487794666666,7.3606119020000005,5.316387028333334,3.361482537,8.942166761000001,6.798380094,4.841245601
OG0005391,5.06009708,4.472319362666666,8.098435253333333,1.4002144684000002,1.0799207327333333,1.4052593544,1.3502821975000001,0.5578261555999999,2.428773395,0.8094160096000002,1.8333748663999998,3.1353441756,1.4671625079999997,2.50101837,2.138504193,2.5814467800000003,1.9837551189999998,0.5261218454433334,0.3830705413933333,0.56605227966,0.668750792,1.1083231125,2.163646856933333,1.9367067374666664,1.9284810836666666,1.0584558833333335,0.7593671292,3.291634337,4.570071774,1.7205302114999999
OG0004684,31.823894746666667,13.743195413333332,20.692902173333334,8.332547765666666,4.982913037666666,10.234943187333334,7.398653550000001,1.890995134,3.2757979,1.878952636,10.837398992,12.24965742,16.997581328,8.81175294,10.64663568,9.58650417,9.620900092,5.768292726333333,8.981838744333333,21.540269724,18.057277565999996,6.6413763,23.82750223466667,8.366147575333333,9.358165161333334,8.533391425000001,7.704498624,15.432907999,10.430315340000002,5.490207664
OG0005144,10.502446333333333,9.191786413333334,13.146741013333333,1.5812029332,2.374106394,1.3207575138999998,1.5088921349999997,0.6051068827999999,1.8012213999999998,1.853775264,2.1961891336,3.510207792,3.89946788,8.346892590000001,8.35362099,7.371935414999999,4.671576727,2.1192427936000002,4.541817697333333,1.6321402442,1.5190292388,1.5563078999999997,2.7461206826666666,6.686082482333333,2.0307540022,2.7891391428333336,1.1676904168,5.215082478,1.680727632,4.22141535
OG0006676,10.195885520000001,9.188099093333333,14.025754880000001,4.197380480333333,2.649349439,8.851662295666667,10.268010225,7.287309288,5.553969015000001,21.04943236,11.103210663999999,13.14950364,7.229432224,8.74386819,8.99997993,7.91305497,9.452863693,6.969395832,32.88116066766666,4.428604486,4.124576036,24.541226999999996,7.9055447800000005,3.3148263498,5.460470745333334,7.946452301666667,19.13837162,13.442789493,9.014918238,5.3987361719999996
OG0006852,32.06663656,34.658228226666665,33.89304854666666,5.184008976666667,1.8555507582333333,12.674647230666668,8.52360045,6.215029296,3.6373453600000003,2.080060972,5.579882056,23.636140164,27.909041999999996,17.5048938,18.28738269,18.463486545000002,8.356965865,14.923821478666667,9.553015976333333,4.579742959999999,3.459551844,6.376022324999999,8.883519218,8.666526773333333,8.612943887333333,5.822226626666667,7.401629222,5.9719127819999995,15.207301458,11.805696784
OG0004069,3.0077847426666664,1.9047047306666667,4.726008329333333,1.4993577833666667,0.5416872153,2.3007732528,3.635419,0.9546892068000001,2.07786385,2.88165196,1.6596849584,5.223446591999999,2.8253931944000006,3.45782088,3.38359221,3.9424939649999997,1.7455529834999999,2.628504106566667,3.983231867433333,1.6639293844,1.4853755564,11.294728425,3.8308604226666665,2.1009661824666663,1.3255094234666667,2.8233318663333336,2.002195172,3.367648286,2.3143677005999996,1.520189062
OG0000344,19.377622973333334,19.350393533333335,25.38068798666667,1.7744051094,1.1128742955,2.1700442881333335,2.2989213250000002,0.9579975916,2.6701308300000006,2.4844521239999997,8.350303248,6.442062900000001,2.6084185232,7.724972159999999,8.08097661,7.37242803,2.5173665753,2.5703621441,19.075070716333336,2.5876678126,2.289641673,3.481806825,10.267792719333332,8.347005109333333,3.644730866,5.523617125,1.9397448499999999,2.7819677842,4.62029565,1.6757595317
OG0005641,22.009680613333334,18.168654746666668,25.80957868,8.795193487666667,5.411749544666667,13.749638954333333,5.4974214,1.542472484,3.57238467,2.898317796,9.077613384,12.154558415999999,8.330852936000001,21.688709040000003,27.4593213,23.301085995,28.949016653,11.877692705333333,15.544778237,1.618617655,1.5004894038,5.9643513,12.065288965333334,6.406016012666667,5.93509889,13.182814666666667,6.31273336,16.85835609,43.28749727999999,12.945164233000002
OG0000565,9.926643626666667,10.577246253333334,15.75571576,3.415041604333333,2.456590986666667,3.0369436496666666,6.691996275000001,3.656260636,2.49094358,2.730339216,4.801321448,7.4269377,4.943713656,3.05673615,2.80992402,3.0002656500000002,2.7666221521,3.189057898933333,7.020317563,2.4852347584,1.7380266144,5.704625925,4.195181330666666,2.4374820134,3.965996799333333,2.5550132595,2.3315186690000003,1.4735643043000002,3.49527414,2.082055399
OG0004111,13.893308506666667,9.806771959999999,13.507071866666667,1.3943951853333334,0.9827444993666666,2.0429251725666666,0.9984802349999999,1.0686826052,2.43179054,1.99640562,3.3134319792,2.0263054812,0.8417847424,5.50666674,4.50187632,4.8545646300000005,2.4605524576000004,2.9362814525666665,2.0692310814,7.049969458,7.184922066,4.018223025,1.8426532432,1.2213445066666666,1.9524131708666665,1.909211317,2.64580931,3.341272127,4.64269911,3.40350676
OG0007044,30.38605605333333,32.15172856,40.844376106666665,4.446621872,1.4446370213,7.775554196666667,3.27956845,1.8081203700000001,3.189915505,10.920067708000001,3.228901844,24.138742992,6.718195344,6.64631352,5.32055439,7.2294255,5.5635865870000005,11.896492270666666,8.874190635666666,10.223517174000001,8.827122888,10.205806725,5.402108917333333,8.711237023999999,8.618167796,9.266826919999998,6.204931257,7.173861046000001,5.710708829999999,8.873364115000001
OG0005395,14.149421920000002,11.982142186666668,21.59375632,1.262366138,0.6376750035333333,2.257734157433333,2.00295895,0.9391532850000001,2.42516132,1.589498284,4.870783456,5.655398112,4.1780436320000005,4.63353669,4.796892629999999,4.828071554999999,4.314455793,1.9237797432,1.9335287409,2.2790382538,2.40434021,1.682725725,5.727984705333333,2.6349404213999996,4.298671678,2.915873415,6.389416917999999,10.197289102000001,5.620860924,3.574371431
OG0006940,12.315135546666667,10.967818533333334,16.629232413333334,3.481147981666667,2.3923676095,2.904427071333333,1.9003412675,2.422841386,1.63588752,14.02477472,1.4058468480000001,8.097729275999999,9.07390876,8.166667590000001,4.572452429999999,6.51551823,6.42633827,13.763341537333334,8.632361565666667,2.601005314,2.7977449500000002,7.84549845,11.652288704,11.354650500666667,8.126025763333333,5.84600289,5.8496867450000005,4.50146625,8.335224012,3.134606948
OG0006835,34.578160706666665,26.80343973333333,32.13356209333333,4.597579840333333,2.6997982990000002,5.699548279333333,6.197044375,2.570039738,2.721903905,2.693543908,20.054878368,9.52557606,7.197554,12.679285320000002,10.134580410000002,9.455120145,14.165966110000001,25.443339211999998,32.302006727666665,2.6405482666,2.2371574808,16.069653,3.2016446284666666,4.248290772133333,2.9792529582666667,11.957860286666667,12.878733028,12.902321555999999,7.708428702,6.946858206
OG0006043,0.705242496,0,0,6.753378331333334,3.4476001963333336,4.828740191,5.414652424999999,2.280542306,1.6146400200000002,10.10768198,21.817524792,14.273844312,10.013318224,12.0705093,12.34880073,10.375901684999999,12.917374199000001,23.035290904666667,28.957519115666667,2.0369247784,1.8139424252,7.492131225,3.717144741333333,4.094823548666667,4.636232290666666,5.725133483333333,4.091002517,5.937944961000001,10.252826436,6.071854860999999
OG0004708,15.8781672,23.174981786666667,26.2332558,13.871436916333334,7.900609431,24.715419373333336,6.10766625,2.6094403440000002,2.284403715,4.667210679999999,11.615924712,23.212327320000004,27.473882407999998,5.3244472499999995,12.855112830000001,9.225393345,7.240653881,10.689416932566667,29.672595411,12.097375874,12.14163546,10.64094795,17.630709548666665,6.059369180666667,8.399698062,18.634933286666666,7.8334906570000005,8.083497880000001,14.297821296,12.391090356000001
OG0005205,415.1422573333333,312.39312706666664,219.90514653333332,219.66104882333335,172.53481857333333,224.45856583333332,90.31867275,3.03163098,2.496227125,35.29149976,239.73917184,26.522171676,31.056127648,63.0638514,105.53735699999999,125.15773185,144.75633641,11.959912716666667,8.984984488333334,181.06356888000002,231.46570966,9.051253424999999,138.9209961533333,30.781103126666668,88.95782499333333,182.58351865,3.5066268940000005,150.95533242,86.22891126,172.75224458
OG0002646,7.9922863600000005,5.775222404,13.984559546666667,7.409051001000001,2.5750822166666665,14.137289690333333,2.3126034250000003,3.32648183,2.715926275,1.1641435916,16.119721296,13.628703816,5.197585344,3.3110937,4.8843618300000005,5.253738975,5.981918289999999,1.5526240816999999,3.3279743284666665,3.2344776260000003,2.8647479758,1.1926113975000001,15.207456679333333,2.4602714262,3.655045193333333,3.7750758066666665,0.8746683351,10.709693844,7.263469236,7.021815677
OG0001586,6.4004446533333335,8.29002732,7.5663401200000004,1.1866589328000001,0.5260742116666667,1.6065785684666667,1.36586781,0.5205036116,1.2784748234999999,2.942972296,1.4829911936000002,3.942792672,1.9775665615999998,3.43472805,3.4879064399999997,3.181535955,3.4906938800000002,1.3728307686,0.7688788162999999,1.437070125,1.1750330038,2.91723435,2.3906804194,4.020802453733333,1.9063457718666665,7.049015545,0.5503064802000001,2.1294157707999997,3.597193164,1.9350086817
OG0005430,11.128021106666667,8.300792133333333,14.31210972,2.0056664991,0.6477449916666667,2.586288364,1.7935165325,1.8881051139999998,2.81974156,1.5042493488,0.9674826167999999,7.417373963999999,4.378701768,6.323542560000001,6.45200694,6.714042075,3.9476666639999998,2.7015827356333335,5.923117632666666,2.3809657326,2.5835784902,4.440075975,6.978091857333333,3.8073688524666673,3.813747004666667,5.062137795,3.193868858,5.020748908,3.2763087408,4.181224239
OG0006656,43.79675785333333,47.193779066666664,49.605124266666664,9.404225691666667,5.632170082,11.147064228666666,21.0337165,32.76704676,4.744609245,11.759339328000001,22.125620719999997,21.297775043999998,13.110278328,29.913985800000003,32.834111400000005,28.77316155,16.229761204,97.29149553333333,218.17550932666668,8.256555584000001,7.403375358000001,17.2078515,23.400681308666666,12.149912726,12.292987307999999,18.30065939,3.8292735639999997,23.219292885,22.661801988,25.735048714999998
OG0005900,11.16617744,12.288311306666667,12.792744786666667,1.5118025420666668,0.7731669340999999,1.9568568737666667,0.8629404825000001,1.1347539672,2.8555223499999998,11.741120292,6.623382136,4.122508572,4.1122597039999995,3.0907386,4.51949031,3.473404335,4.291759309,5.053441127,11.243872101000001,2.059828462,1.493441161,4.527106875,1.6469177461333333,2.727508616933333,4.089670834666666,5.311247088333333,4.222046908,5.77063641,4.191887994,1.8650533705999999
OG0006204,3.533615484,4.090882992,4.311202388,2.0301765902,0.9397371995,3.4330731856666667,1.840169015,0.8886384878,2.327068695,4.148768052,1.8288778032,2.6320193172,4.106801104,6.8322096,9.71167644,8.065369125,7.226040642,16.088018266333332,15.33156982,0.7835946664,0.7655790398,3.759307425,8.130404235333334,6.221337047333333,7.101018348666666,3.737382105166667,2.027050027,3.620119712,5.669412899999999,2.6194264377
OG0006413,28.405546506666667,28.914842386666663,63.64949133333334,2.707959144,1.2486665169,2.6648020519999998,1.3359121275,18.20561218,3.4884712100000006,3.3611869280000004,2.2946081816,6.574403472000001,3.616275712,14.71736574,9.82430505,11.576464515,3.1376430976,15.585448213,18.408959424333332,2.8323228292000002,2.5215330846,10.04219235,6.000215312,4.478251325333333,5.131115318,4.418489616666667,22.31419572,3.1008922071,2.8349772978,3.545419445
OG0000906.1,7.010095066666667,2.6903254,7.5164329866666675,7.063554032333333,3.5798270823333334,15.083064502000001,1.5540140775000002,0.8862631666000002,2.693318935,0.9225479912,5.435934168,8.393571732,8.67075216,4.209551370000001,5.52956733,5.54278383,5.928790765999999,1.7366735115333334,3.868750191666667,7.862542166000001,7.166922588,1.372382775,8.259195387333333,3.2633348071333335,7.020737462666667,2.4307430875000002,0.5314447771,5.56462336,6.865523597999999,7.738901823
OG0006542,14.16145636,14.533281386666667,17.073358626666668,14.279874843666667,5.384786960666666,11.917313749,2.03418815,0.8779729378000001,2.77024905,10.8522084,4.26907012,5.253182844,6.473899599999999,5.36027598,6.58619046,7.9358113800000005,9.242033644,4.928519513333333,6.016020066333334,1.2479725034,0.959251684,14.657723999999998,5.778043455333333,6.162734937333334,4.920930863333333,4.129060888333333,4.9316430229999995,9.206706983,10.46810028,7.576399061
OG0006722,29.285857013333334,22.855778733333334,39.90150272,17.475032901333336,9.769351082333333,36.83953812,15.785046500000002,4.146063978,6.817005405,19.8157256,14.121162216,47.36614428,27.944788031999998,19.522428570000002,15.96493125,13.79910735,22.337841513999997,13.163038086333334,24.873734852000002,11.97120562,10.67962817,13.234683824999998,23.772130582666666,9.67562218,13.578015443999998,27.306602028333334,13.65950865,27.111674252999997,27.456409932,18.891710343
OG0004237,17.998160093333333,19.98369412,19.729539173333336,1.2451393361,0.5578068272333333,4.054201811,1.3095721525000001,1.1158463554,2.5804947100000004,1.867210444,4.930616376000001,6.2524665839999995,10.899015063999999,5.23491147,4.33707858,3.9368349,6.778640956,5.254356800333333,14.63388874,1.4873916470000001,0.9988319026000001,3.315710025,2.340668835866667,1.8751189011333333,2.0029720634,4.01327485,6.044580793,5.396925493,8.357092463999999,7.610595972
OG0005685,5.908288733333333,4.396175529333333,7.417982893333333,1.7278331807,0.8101302627,3.1020043083333335,5.315244625,0.8881210366,2.255138825,1.1267332164,3.7541581280000003,9.495301452,8.263322256,7.30180386,6.08725557,6.57662652,6.209295217,3.8682268372333333,2.7854130683,7.186599036,7.622797566000001,5.5529855999999995,3.1520139364,1.6379703563999999,2.3277345448,3.57628297,1.6867450819999998,11.478300957,14.835169956,6.386999926
OG0002087,7.925712,6.233380693333333,10.179893626666667,2.3636845356666667,1.7727411449000001,3.3372274173333336,1.05602622,0.7963532681999999,2.7078663899999995,1.119329112,1.1227551496000001,5.2311735839999995,9.644597592,4.26921786,4.4549937900000005,5.30236368,5.4180881770000004,2.0059080036666668,2.0325026477333332,3.2878599288,3.0385342402000006,2.821986225,6.374254292,4.544279929,5.706519513333333,3.6600898533333335,0.9985587925,10.36132091,6.170013198,8.314285081
OG0006787,12.011492173333334,13.287953213333331,18.1014996,2.4066932486666666,2.2603753036333334,3.038992693,2.47271105,1.4091462280000002,2.13055765,3.889663228,5.4814630079999995,10.136705124,9.060589776,7.57271808,8.07542568,6.887418524999999,11.679845238999999,3.7078435136000003,11.102276171666666,9.030384074,7.59717098,4.974554025000001,16.425775412666667,14.807965606,15.115980432,2.8832016611666664,4.805289736000001,10.338870353999999,13.792974372,7.625461587999999
OG0002656,21.886891506666668,12.060426826666667,22.122042573333335,2.1384628778333337,0.7494920048,4.956897253,1.1631968725,2.3565223079999997,2.79996722,3.9084414159999996,5.9492762,9.312355416,8.483381816,4.81385781,5.778013500000001,6.380697915000001,7.913845543999999,2.1438123649666667,1.8519210261666668,4.192213826,3.67324751,4.006541025000001,12.458532706666666,9.754167696,6.315509792666667,3.4886453766666667,2.8287090580000003,7.831480656,10.910050325999999,6.142496508000001
OG0003959,0.9189355213333332,0,0,8.358902702333333,6.404631156,9.470925585,14.34946955,4.52040414,7.232861475000001,31.937364359999997,37.785797280000004,11.502355955999999,13.914844776,11.52678249,19.37070315,15.215495624999999,23.538441139000003,23.884632422333333,48.13987280966667,6.326922104000001,5.196209554,29.11698675,23.249383742666666,22.277603240666668,19.279088565333332,14.659044226666667,26.50433779,28.032406593,23.273583635999998,15.7677431
