Orthogroup,Gafu_body1,Gafu_body2,Gafu_body3,Gafu_tentacle_c1,Gafu_tentacle_c2,Gafu_tentacle_c3,Gafu_tentacle_sw1,Gafu_tentacle_sw2,Gafu_tentacle_sw3,Acte_tentacles1,Acte_tentacles2,Acte_tentacles3,Acte_mesentries1,Acte_mesentries2,Acte_mesentries3,Acte_tentacles4,Acte_tentacles5,Acte_tentacles6,Ando_tentacles,Chfle_tentacles,Chfus_tentacles,Cyca_tentacles,Enqua_tentacles1,Enqua_tentacles2,Enqua_tentacles3,Enqua_tentacles4,Enqua_tentacles5,Enqua_tentacles6,Heau_tentacles1,Heau_tentacles2,Heau_tentacles3,Heau_tentacles4,Heau_tentacles5,Hecri_tentacles1,Hecri_tentacles2,Hecri_tentacles3,Hecri_tentacles4,Hehe_body,Hehe_nematosomes,Hehe_tentalce_exo1,Hehe_tentalce_exo2,Hemag_tentacles1,Hemag_tentacles2,Hemag_tentacles3,Hemag_tentacles4,Hemag_tentacles5,Hyva_body1,Hyva_body2,Hyva_body3,Hyva_tentacle_1,Hyva_tentacle_2,Hyva_tentacle_3,Mado_tentacle_i1,Mado_tentacle_i2,Mado_tentacle_o1,Mado_tentacle_o2,Neno_tentacles,Neva_mesentries1,Neva_mesentries2,Neva_mesentries3,Neva_nematosomes1,Neva_nematosomes2,Neva_nematosomes3,Neva_tentacles1,Neva_tentacles2,Neva_tentacles3,Oula_tentacles1,Oula_tentacles2,Oula_tentacles3,Sama_tentacles,Stgag_tentacles1,Stgag_tentacles2,Stgag_tentacles3,Stgag_tentacles4,Sthad_tentacles1,Sthad_tentacles2,Sthad_tentacles3,Stmer_tentacles1,Stmer_tentacles2,Stmer_tentacles3,Stmer_tentacles4
OG0005760,14.9828778,16.09344996,16.14183084,9.36717048,10.67446724,14.09050584,14.14455952,18.42266112,18.66339044,3.893380172,3.640648341,4.009942475,2.26044808,2.181489255,2.435598891,5.365342246,4.881139175,4.352528389,7.672237575,3.154209114,3.43084799,3.309931328,6.005201664,24.59321407,2.47274631,6.554513224,11.31808586,4.014248168,12.6204897,10.51022918,10.46114378,14.20829155,15.18407764,8.845053056,9.668646624,9.897564712,13.59313049,9.56208969,9.63422775,7.78463865,7.58293083,7.857167732,9.08398243,6.830437122,3.557039887,7.461057028,20.52645708,16.74305392,30.52804117,23.59147904,23.73758762,17.80583791,3.633584064,2.092495838,2.10368806,2.612918012,11.8569645,12.64345195,10.93240383,12.80289241,11.47277135,10.80994011,14.43608916,20.71810187,15.13584374,17.18782533,12.60834556,8.593228085,11.30886205,8.957729723,8.807138995,9.528671315,10.09149248,10.37021029,12.19440391,18.56665013,17.7569824,9.427737702,11.43801256,15.31548071,11.88640869
OG0004206,4.11042984,4.62928844,3.169968744,1.893313208,3.564811832,2.372016488,3.310743328,3.542274608,6.22075196,0.467701206,0.54236128,0.574474735,0.249007518,0.265168111,0.355359226,0.597488318,0.551208908,0.597782956,1.047163775,1.262154306,2.75415761,7.5190412,0.663342988,1.501419035,0.363749266,0.561874729,0.52872764,0.564271534,9.35171874,10.6712293,10.45389181,13.6338657,8.547098196,3.190567296,4.129727224,5.377157688,6.5885302,5.92140051,4.94222607,6.07346235,4.95722079,7.603861023,5.24745246,7.150818915,7.107708275,6.632730459,3.999841583,4.901434283,2.189342328,3.739306571,2.64192782,1.773092988,5.231252016,3.686700536,3.882843916,4.608015432,2.47735395,6.24145844,3.950182684,2.61866799,2.592888402,2.924952786,3.771306084,4.180613122,3.735530764,3.98360858,1.008238023,1.225482921,1.550491995,1.519317981,11.48641171,7.614566758,8.137385703,7.298669267,12.26612842,6.07468146,6.041109708,3.345452933,4.006103686,2.754286946,3.097922444
OG0005610,6.93050028,10.03040184,7.190274,3.98111026,5.61611252,6.04582712,8.72039024,10.3502262,9.0809372,1.195544715,0.7113692,0.862594957,0.513656302,0.507706305,0.497968403,1.944845947,2.488548997,1.878200459,2.60589895,13.40709178,2.82404772,3.133130572,8.824954488,10.79050952,2.197343926,5.285601776,5.939716888,3.758379576,16.97670811,16.92515261,24.8292954,22.0637923,11.3156731,5.753239632,10.65565508,12.59716993,9.50233088,6.18481737,6.84802134,7.45030926,4.84533711,3.758613828,6.540296175,3.652105188,2.638846653,4.422168995,4.123789514,3.852946573,7.935223501,13.56034743,14.4894373,19.98376007,1.321325656,0.636128136,0.58917546,1.176032975,4.108891275,3.214252314,2.291118238,1.420117346,9.800221746,10.21401405,13.54621813,5.25389942,4.79255798,2.72866909,3.33868197,3.070071615,4.16829738,12.28192331,5.773069635,10.49573226,7.593316593,9.498596654,6.204822156,12.60244782,8.762695404,6.776413129,17.08086252,11.99295559,19.7727978
OG0005773,18.54952924,17.14964428,15.156506,7.91570356,13.75062408,15.641733,18.29097112,17.60869536,20.01590752,5.019831146,4.563014599,4.596293889,2.480578925,2.566087623,2.185347109,5.644655115,6.029444256,5.588525459,2.03619795,0.68680362,2.26860974,3.943357352,4.813078704,8.1480924,2.863418645,3.7295272,5.547192,2.286329259,8.717218692,7.283766672,6.764569812,6.965883288,12.24066371,9.30878452,8.40328076,7.093809408,14.2648814,8.7673455,8.83530234,10.47746448,9.22754403,9.279787153,7.211047015,12.45003584,10.10196412,10.43569119,22.40876356,22.26203707,20.66178025,20.88737503,20.89717739,17.07276721,7.422567348,6.69806662,6.962555844,6.04355144,6.70676895,4.989696012,3.607380364,2.977280866,6.822887484,7.111386072,6.938730106,6.662032034,8.87134493,7.623240128,5.82418239,4.930535935,6.58925761,4.452350795,16.34286926,15.41123608,19.72216459,20.73036325,9.783189726,11.728111,9.117338832,7.722088092,8.366494563,10.43488319,8.331368551
OG0007081,4.75656176,0,0,0,0,0,0,0,0,0.876760913,0.797918671,1.101883651,0.112892466,0.175032744,0.172757246,2.802603749,2.355813383,2.181849604,3.017618075,2.99543692,2.831371025,2.797018092,2.040825892,2.15029397,2.346095892,0.97866771,1.336311575,1.17656989,9.068986836,10.71866796,8.029548072,17.43608412,6.008306304,12.82995582,6.911804088,12.12046259,11.43922931,3.1688361,4.42466793,3.40493085,3.83872041,9.065121525,2.699917946,3.996483124,3.519032786,3.534501898,11.80392688,15.51346123,4.568687594,12.19270714,14.60582983,3.48643931,3.443701372,3.274339824,3.44722922,2.146270676,3.320754525,5.202852844,2.949568342,1.440146186,1.44302156,1.344441865,1.886416605,3.135600006,1.731792468,1.564681677,1.601595606,2.367776398,2.97258247,6.736225439,4.341944019,3.021387391,5.224458505,3.925375899,4.366568106,4.75254294,4.606853574,4.758645525,4.613675798,8.19586966,4.162282567
OG0000146,7.33274232,7.4072586,5.4335294,3.764231012,5.16759664,6.3871676,9.849399,11.13161388,11.61712452,0.675942654,0.480824269,0.504662415,0.511729495,0.706532045,0.948803156,0.657571214,0.42422404,0.356961719,0.70210817,1.011067992,1.62010771,0.670042714,2.124400096,3.323563454,1.21459781,3.749622688,1.268210199,3.685010112,2.060272578,6.296580108,7.829216304,5.310501924,4.053789012,2.179250914,5.077964024,4.869757424,2.846379172,3.08228004,3.64165038,5.04082116,4.36579443,3.541697571,4.743184768,3.613083719,2.835237808,4.84392419,0.0671504,0.012219923,0.038539296,2.79722646,2.463544474,3.076874676,3.444049188,2.616346484,2.97407524,4.217318688,1.92235275,1.041982893,0.688367883,0.423641194,5.192040154,3.214652784,5.208539518,1.945787617,3.113814438,2.5202912,0.670623974,0.815145994,1.079571662,2.149551811,2.955667606,4.502147553,4.52644736,3.497517615,5.078095308,3.252280194,3.573151242,5.360373292,9.012909091,2.15888306,6.196294453
OG0002477,8.0598332,6.13302616,6.248184,4.9045408,6.24806244,2.813943816,7.17187792,4.23519092,7.17888788,0.426701969,0.52723934,0.719012839,2.437782182,1.971647434,2.030689558,0.54851053,0.620616365,0.650417227,1.004331845,0.676760112,1.405575952,1.533534935,4.640592432,1.178010764,0.976096464,1.153857802,1.612694311,1.92968319,2.614586083,2.385518772,0.982468032,2.135721588,3.15453815,2.006756035,1.963595665,1.717453354,3.096997534,3.57400593,2.76078267,3.57155487,3.89235537,1.588402021,1.439251886,1.698904735,1.489184151,2.254391671,0.199255638,0.306735318,1.166144153,0.471965522,0.3260676,0.526898077,2.586831812,1.901850435,2.068422002,1.943759778,0.8944695,12.95055905,6.192360818,0.577370948,5.558870674,4.596300982,2.589524454,2.44807578,5.818508724,10.65335634,0.594649842,1.425067761,1.461668013,1.05439759,1.101978404,1.456998909,1.712837918,3.62777626,2.034648799,1.692350681,1.249557997,4.772252359,4.69615599,2.630320896,3.107932758
OG0000059,39.15625888,32.22113932,27.11728064,26.17668988,29.04254792,31.06976352,28.42935876,27.64201464,28.2618896,1.487232393,1.225614779,1.475902596,1.082492635,1.287327725,1.291844806,2.584253452,2.607379379,2.511865697,4.13133715,4.379728976,3.849806195,1.747474256,2.79778385,14.19086844,2.040089755,4.820684288,6.936362384,3.972208128,5.07194688,7.795458216,10.43976788,9.328727772,5.729152884,2.82580181,7.175781984,7.953616888,7.535581704,11.66805486,10.76443074,9.87599358,11.92933305,2.779067179,4.001237974,2.317225429,1.269145543,3.309977881,1.632587771,1.700811094,11.23859174,4.670418708,5.653547969,29.84861664,0.927796696,0.295303237,0.393658149,0.63318909,7.536336975,6.477495458,2.649036965,1.894337901,7.864376464,11.26719675,13.03444416,3.117044896,1.064924484,0.780825727,3.67500861,4.04707238,4.24816041,7.855826709,4.254542577,9.117099417,7.144078372,9.838891281,3.9105741,9.189197094,7.896784956,6.551930339,13.0004907,9.498649088,8.971848821
OG0002731,128.401802,137.206798,147.529268,64.7724356,87.2241624,98.7403516,115.7360604,123.8866584,111.0738292,57.910204,61.74092584,63.5019726,37.77771734,41.98468593,46.10008348,59.81093899,64.14996489,60.27812087,59.92856425,72.45032424,33.415235,44.66319792,42.61429648,61.41927736,56.9564044,65.69689504,87.2043004,35.7567112,76.77716592,57.53885592,63.84617148,89.23440708,39.38137476,57.48903944,77.2594648,95.93785824,49.06719944,84.9753666,91.4651487,105.7519449,89.8090011,104.9297128,125.4088518,82.91444032,118.3564582,58.84634059,254.1724639,233.867529,232.4089711,224.9431656,258.0313368,131.652476,21.67216652,21.36755424,23.77389439,24.59792018,177.823935,209.6481808,132.6161745,97.39350306,75.61354164,80.02965782,132.675177,144.0837664,66.17846844,72.50482652,101.5254526,107.3059455,120.6821545,69.11155641,56.56826366,72.45754734,105.1986985,37.88077123,38.4821223,102.6178782,77.44006734,96.90163778,90.21390884,76.12604029,78.67237645
OG0002657,46.9861816,43.1461012,36.3225332,24.66314632,34.25572956,45.4784324,46.2422344,56.4172116,66.5087176,6.922664639,7.889459809,8.039958509,4.844553153,4.800781348,5.172385955,8.922410816,10.44925192,9.405787204,5.426556625,3.152227386,2.847150835,4.262803996,19.85308618,33.3988755,9.921309888,12.98660446,19.05394165,8.645804608,20.11649531,18.12213967,16.50073807,15.42595782,31.85389116,15.59862013,22.54492257,22.22052577,37.07855424,19.22238999,18.22233348,22.90046985,19.22412015,22.24864053,25.67035738,21.95742182,14.35685749,32.04166619,15.22225522,13.3331236,24.71122347,15.15911564,17.26156803,23.27903925,7.229504624,6.308587232,6.222130112,6.94973634,6.555872025,10.38835199,7.105512512,5.446178416,8.46566882,8.866619384,14.24442422,8.787753492,4.651165372,4.988067434,8.19752544,8.48148288,10.62985658,5.384827658,16.35046093,22.90277898,26.34332668,34.71855202,20.89440306,33.4372978,24.86553338,21.51162531,26.87703373,22.28766441,20.74772446
OG0004350,15.35189344,24.94942012,14.62869248,8.37199928,11.33510532,12.24178084,10.6660796,11.43863392,12.8551726,1.468727412,1.271559277,1.654349541,0.777395736,0.912009404,0.89118971,1.448117569,1.552924016,1.337660002,0.69174224,0.528960361,1.93525063,1.58938956,4.883482688,2.565806561,2.063241432,4.027889376,3.371304194,2.833303323,2.452642265,2.256598344,2.581527858,2.630537255,3.823942668,2.163380425,2.774590784,3.270668352,1.386824393,8.52370533,7.31165616,8.43534702,7.68686058,6.035045814,4.788260746,4.698203887,4.130823486,7.060540163,9.396702459,9.082408929,10.3070583,4.064582118,3.567723088,2.008021082,0.542185518,0.447800678,0.333558028,0.521912814,3.041448525,4.421963042,2.457988747,1.157681346,1.136162758,1.624923044,2.082534773,2.16307196,0.795103817,0.924535721,1.100456305,1.326887634,1.386920678,1.496195636,7.776943973,7.132204234,9.405744788,6.542585152,13.01463805,5.100431892,4.631229876,4.262026055,4.043807204,2.041780369,2.092041736
OG0005877,8.32228124,9.2900204,7.49769924,5.6460568,6.7763622,6.6185368,8.16583352,9.6794176,8.90921344,1.289405031,0.620872848,0.958002654,0.807824029,1.021869215,1.631087953,1.587152931,1.766329052,1.478539503,2.486141925,3.635204776,4.640468165,7.024533384,5.981652264,4.987553592,0.378116144,1.214112866,2.170633674,0.642326457,9.595752348,11.51549818,13.17813151,11.25901904,6.6890733,4.03796036,4.715419408,6.212167528,4.46529076,6.26779296,5.41415124,4.82757894,3.79212624,5.850177246,5.852205982,4.651289367,1.185358746,2.976770673,14.63141708,17.62060415,29.63009978,11.08239994,10.72173477,16.50540981,1.441786758,0.660050423,0.917657859,1.174875244,21.8217105,64.7586688,28.74813942,4.77667267,10.55673627,17.36229676,17.23318523,8.255635654,2.303151026,1.231058129,3.140479095,4.02947051,5.39470646,5.236418186,8.21002558,10.88258259,9.074209771,8.913584478,5.885990826,5.679644928,3.831359478,6.103174556,20.1935307,13.31821327,11.68143702
OG0004378,14.53233592,20.70434232,13.54409364,23.28384552,13.67797172,13.40498848,17.5182142,17.71165668,17.00308344,2.05476511,1.655239815,2.174663821,0.415255589,0.555639081,0.624637435,3.257512566,2.723475348,2.580607568,2.125576075,1.327764641,2.40949483,2.763577696,6.523218688,10.5460493,2.774639151,4.435067224,4.626288352,6.139206472,8.664016452,12.4836206,10.69624702,12.33123419,8.98864512,6.918136064,7.532119392,6.91089952,7.594877696,12.01552866,8.74833777,8.24666346,8.391276,13.04217316,10.54673279,12.26358232,8.300478247,10.54533803,11.05981799,12.88482699,20.33189843,13.30509277,12.34830912,11.86731924,1.429879029,0.692126512,0.550771605,1.271754422,6.367605975,3.406744894,3.298511202,1.158442239,2.318470339,2.73681198,2.455732766,2.555166797,4.833058846,3.484436074,4.150865225,5.040220315,8.40142589,7.164875067,8.153217887,5.439458266,7.045127222,7.23414014,9.044042736,6.488075454,4.080706644,8.150373682,15.21103178,14.67796757,10.54982197
OG0006426,23.69463728,22.13798044,19.27682272,13.08617712,19.42934,16.54824644,21.54452452,18.64410292,30.66436092,3.037190948,2.846036402,3.434931456,1.063989774,1.308991059,1.595396444,2.530773421,2.418068972,2.180556587,3.4382267,0.815325561,1.6009283,21.10829864,3.613559488,6.830233088,1.612007018,4.204038888,4.94415292,3.673985504,8.56556064,10.15852438,8.65454772,14.14391051,7.854994056,4.98229816,8.644114192,9.750338472,8.422183112,16.21417041,16.27804215,17.29112292,16.86158667,18.96662117,14.96592207,20.52868449,7.066816565,12.86954041,2.494530053,2.611843834,5.839483909,3.837077418,3.400465003,2.988765757,6.095773528,4.68210024,5.08966606,4.190288416,4.15366785,15.11333733,6.044640784,4.075102626,5.440545138,5.6252686,8.339600864,5.92882486,3.144036574,3.415021274,6.453121935,6.6057927,7.276967035,2.537767321,9.055749704,10.04360661,13.16024341,15.91257775,9.496458876,7.001683134,5.63146077,16.3139346,19.50749451,11.56443023,10.7026441
OG0004966,3.28973776,9.24042392,7.02653268,2.904194012,8.3442836,6.08371332,11.128818,6.77137824,10.518992,1.589020387,2.405880697,2.644028992,0.368738773,0.480131127,0.484510428,1.012387797,1.242956045,0.941267623,4.2049654,1.493493526,1.771120775,17.98854112,4.414971736,6.397377672,1.75707481,4.662711424,3.54566744,3.237885504,3.700754148,4.576057668,4.695129348,3.266997552,4.943754816,1.533729355,1.930993786,3.080116424,4.629454256,2.60155989,3.01593321,2.43373437,2.79786096,2.371021802,4.145531822,2.203166087,1.827298365,3.195069006,3.719420975,2.679640235,4.685108209,3.228179345,3.327663499,7.035709239,2.235249462,0.818179999,1.316254995,1.422463095,2.696670225,5.877324418,3.519276964,3.121316576,4.943641962,4.575182864,5.364268952,3.929224754,4.963505274,10.53294836,2.5151763,2.351774698,2.789993375,3.103765011,2.548157572,4.72856725,3.897474919,3.366804768,3.637786896,5.113405836,4.169451096,2.133003102,2.730462999,1.746859735,1.70733398
OG0003187,7.93195208,6.84010016,6.95542008,3.636706468,5.61295196,7.10554668,6.52862292,8.8937348,9.75989032,2.364419365,2.320605166,2.08288505,1.087092384,1.333395165,1.403468208,3.462614738,3.99224298,3.019385468,0.507480298,1.304494475,2.96283639,1.437028406,2.131143946,3.653750464,1.543783534,3.668612752,5.17144824,2.472013662,3.867359496,6.135896676,5.951557248,6.356970984,5.791950528,3.301330088,7.25463536,7.58854572,8.705593624,5.00093136,5.72315301,6.05426238,6.1197201,4.440300823,3.280973296,5.466238958,2.226341226,3.425837726,1.334076326,1.233055813,2.147006793,3.201665217,2.304381063,3.823399049,17.1127708,11.09570306,11.42612826,18.66872567,2.3767029,3.791035906,2.997224272,1.730478926,3.257903544,2.70143713,4.404582644,2.699942042,3.450609708,3.068054066,2.168712826,2.106223763,2.67756931,1.326605563,3.226070278,4.374841221,3.983546198,4.797476182,5.223149352,4.036100352,4.35814173,6.092834561,11.13611467,5.347635617,4.316603246
OG0004390,21.70883312,22.8611814,18.96250908,15.10650432,18.97507028,26.78092412,23.30957572,28.93541304,25.53213824,7.901372523,7.596284102,9.569088892,2.802773325,2.915816926,3.25713102,18.00208217,20.1731637,17.85870567,18.78330093,5.420535274,4.36925091,2.70784888,28.92431506,30.94485358,8.770250104,20.96210592,21.90701251,12.41890692,16.16565896,18.36680664,18.4237457,23.16349526,16.81618302,10.20907922,9.70258352,17.22260042,11.94834514,9.65979567,8.13427515,9.28115496,6.42744828,18.33435291,22.95743017,16.83185201,7.074741315,11.40194011,20.50586931,19.28916856,23.57878372,20.95076739,21.76498143,23.74191301,5.609303164,3.332151812,3.338263436,3.95181086,17.494857,21.0901118,12.78919634,9.220100904,14.83292824,14.78164138,21.45480648,14.46863403,5.896974146,7.713292482,17.82536041,15.79772681,16.41039796,11.54420723,52.76951279,41.23278199,40.46777605,44.74635889,28.85395114,49.4698491,34.90325316,13.52944888,24.64913944,41.15347981,29.2595484
OG0002860,5.8405528,6.550058,6.38805904,3.335367332,4.86940996,5.03922928,4.95085516,7.29311376,7.37921876,7.349275461,8.243174148,8.163049488,6.934916505,7.785276554,6.710249502,7.600311532,7.730821461,8.21956069,2.407179975,2.107485156,3.54989065,1.443402739,10.63229244,9.711807448,4.679632104,7.931298368,7.249168192,7.297557848,12.95667719,14.29189507,14.03703101,11.06407084,15.52716875,8.923688088,12.14934638,13.35744374,11.74004496,14.122431,11.25750231,13.33845225,13.66629354,7.977465437,6.10681235,7.617174603,4.572295459,7.731988381,3.632435536,2.802352338,12.02199435,3.428523916,2.717203789,7.985723927,8.561764124,6.852397548,7.045957152,7.430045392,4.964119875,15.53852968,11.77058754,7.27053285,16.4806754,11.86683383,18.75312907,10.40869586,9.498053782,9.357088342,6.538755275,5.05721606,7.932018445,2.24733201,11.20058888,10.56347324,10.54365057,9.346860743,10.13014241,7.056655206,5.522553204,9.145201085,12.57589154,5.917444269,8.545661201
OG0006498,17.49985864,22.60922804,25.53635232,19.43549904,19.38776648,17.81526632,21.8386592,20.2136046,24.19356004,8.648651561,9.001348444,9.131498024,4.222739158,4.752558173,3.971427526,11.839224,15.00285505,12.54485093,14.10481505,4.04231226,2.65715569,1.426839414,11.84601107,85.39500872,14.11397529,32.53047829,45.46708824,10.90881473,14.99799647,30.38430595,35.19676524,58.25550276,17.86433048,15.29961362,21.33083635,25.56109539,19.53180656,20.10561264,17.79714666,18.81106848,15.96115854,13.31757407,14.02103828,11.9505547,11.05867164,8.067268704,3.243093542,3.319911487,11.74471949,3.91083388,4.31107363,12.89738188,16.46891369,15.15846722,15.92070599,17.13833527,7.284510225,6.608983108,5.137549536,4.73996292,13.53874269,14.487643,17.53460565,9.43387179,8.86600533,9.890754664,10.91795991,10.18229388,12.55355186,10.50760651,13.01837017,11.36157104,13.9636943,15.08515148,10.74182375,42.62642802,32.61000824,12.89391382,21.56931948,46.45415087,36.13753325
OG0006431,7.6232302,8.22742392,7.44976408,5.32720492,7.3821362,7.250041,9.90122408,7.76193016,8.759411,3.352814278,2.716565126,3.116891668,1.643288946,1.93083685,1.760945014,6.320860612,5.889522859,5.934163741,1.899604985,0.626411835,1.37315085,0.989231527,8.07151324,10.97586946,6.3792708,16.45279703,23.16887658,11.72104226,7.893945696,13.47596905,9.780376788,9.497739888,8.76237726,7.041843536,6.51164192,6.998642616,7.15014216,3.51719901,5.59305459,4.65648534,3.95697204,5.824025571,17.16161671,9.54710482,4.98656969,9.67041393,1.893103122,1.905688907,4.513215769,4.537679546,3.258962697,8.695117286,4.16087312,3.560418484,3.026918428,3.607547552,3.055785525,1.741852274,1.897595057,1.578225572,4.274509988,4.209179982,4.622998982,3.866884924,3.260573344,2.934590764,3.500565835,3.55072874,4.681345825,2.289138809,7.38435123,12.41093988,12.22997282,9.892097801,6.910664898,17.72949636,20.14030928,9.110614551,18.29537736,6.451227779,7.783498671
OG0005116,11.08193636,10.32007932,11.70314848,8.94126476,9.21732752,9.4275858,10.800606,9.02275048,10.39528444,2.431868219,2.093663725,2.844361839,1.544326512,1.525919038,1.706239797,4.016746712,3.017477738,3.539390272,1.418329388,0.568761441,2.262277985,1.756467284,5.743576552,5.652867752,2.222477242,9.58338472,3.741458896,3.613140832,6.308455608,5.167457568,4.919243784,5.731464648,9.424016784,4.695113416,3.050746037,2.787451246,4.493457136,4.10619834,4.94775297,3.99191166,3.04452891,3.093784361,3.447773434,3.283889604,2.506645974,3.182104115,3.240930843,3.32409645,11.29555218,2.409917965,2.485356839,4.709403464,5.998484424,3.947686756,5.165415416,4.873846232,4.2525666,3.549125328,1.692848095,1.610471416,2.524800492,1.946997037,2.388208185,2.137791624,1.111955681,0.687657716,2.64299594,2.81217755,3.82411536,7.516334711,4.948822777,2.795425141,7.535113851,2.313730942,1.879018316,1.35734539,1.369322882,1.836613889,3.34506331,1.880275642,1.657066619
OG0005102,14.821203,12.664526,10.45448416,10.03668244,7.46617468,10.08141652,8.7744034,11.54127108,10.54711288,1.162530388,0.833593222,1.048399381,0.553205665,0.549199432,0.717855482,1.968588707,1.576035105,1.638076604,0.91494599,1.075548467,2.593314035,4.053898596,2.808477022,1.248871781,0.862016193,2.707448352,2.756382261,4.091629752,2.904522457,1.970243621,1.854063229,1.71347631,1.713815158,3.14664896,2.760972357,2.842473934,3.60829056,3.37270662,3.17585286,3.74980941,2.301278607,1.915212371,2.538008964,2.046126071,2.256429917,1.554810591,8.243506413,8.462978231,8.880294877,5.138376215,5.172754703,4.946457744,6.233334756,5.64430836,5.770664944,4.656088572,3.65282865,1.786531377,1.633338253,1.568347312,3.698100168,3.355244452,4.306334004,4.712383886,3.898068188,3.913205954,3.105081395,5.40202845,4.819881755,8.291033221,1.840608185,3.247901173,3.427018976,2.000146637,1.592865943,1.644209992,1.800071198,4.2498878,7.318948171,3.607489386,3.493060108
OG0003005,20.3777106,17.88216484,14.6878922,20.31052844,18.79532356,19.1440792,20.41409756,17.44256336,19.05874408,0.466993227,0.398264074,0.545729483,0.353201372,0.485970901,0.44888039,0.546581603,0.62311761,0.53380829,5.22969285,0.792049891,2.46745801,18.11481628,6.480655328,4.771387544,1.732143846,5.537004704,5.078750824,2.216860274,10.93613212,14.58488741,16.11182336,19.27485487,11.89595753,4.980800944,15.19115903,14.59479918,9.325846544,5.73824385,4.73434254,5.53276332,5.08813623,4.828169787,6.91481986,3.616919298,4.15161803,5.201267017,0.528793949,0.595138252,6.163327019,1.031514736,1.24930976,11.09734222,1.218059085,0.752867607,1.083031945,0.911640642,3.8839995,6.345206868,3.974504562,2.212698202,3.993299954,4.102307888,4.830976402,5.189744126,3.402446516,3.281557972,2.46658932,2.227654845,4.10608471,1.770305372,8.087683027,12.30627876,12.61241091,11.13661128,9.533809122,7.475934288,6.357600378,10.62831602,14.69882739,9.604266892,8.99999159
OG0004050,12.71246116,11.26755848,9.20079536,8.21393076,11.66173704,12.52100416,17.8121868,17.7404664,20.06688168,3.563279291,2.662724746,2.819052621,0.763140753,0.825756691,0.914750176,2.428010365,2.48831583,2.599854444,1.367523963,4.989454386,1.95870787,1.653754168,4.514053656,6.573876064,2.411120146,5.168517648,6.2955396,4.2231924,9.205317576,8.809847592,9.13130946,7.870859724,9.837442524,5.547902696,8.69913688,8.972784296,8.881890808,5.75484858,9.98249454,8.05814811,6.57938997,5.361790753,7.298472857,6.68785502,5.62181765,15.02174401,1.526871111,1.404187095,2.70512357,3.88330862,3.172819868,5.640627949,2.963193568,2.583130056,2.255807872,3.000484412,3.184977825,2.242114059,1.506899195,1.670314983,2.678663736,3.412698548,3.636961748,8.647295314,12.3064965,17.83602607,11.95021503,20.42946737,11.18644904,2.085249036,6.711775397,8.235817765,9.121122349,10.67335768,7.504256274,7.02482223,5.796510738,9.234424752,12.85725929,8.62685264,8.223263154
OG0004165,4.96519924,5.38158276,8.6350146,3.37355338,3.596587616,4.91151024,5.99623064,6.79962068,8.73728708,1.538247213,1.578298944,1.784106976,1.028650136,1.229608294,1.264649055,1.836887506,1.808659461,1.599786343,1.124156508,2.883125238,1.74028357,2.06816346,2.742297975,6.40142468,1.538749195,3.810746464,4.138519224,2.127400464,2.15595744,4.228058016,3.806081916,4.450272372,2.474512186,0.701280378,3.145214128,3.55230092,1.846179619,6.7351284,9.72664713,12.60162036,9.27776673,9.273003567,9.322834395,7.867248014,8.771271795,6.911523164,3.56536378,3.064263613,2.730438383,11.69949942,13.62227926,6.95349859,0.880836567,0.569310198,0.41601278,0.96763405,2.6730009,3.974824938,3.534468126,2.112177563,3.273068008,2.634342386,2.983448104,3.47527866,6.165849704,6.115337088,2.56444214,2.031857074,3.000536955,3.091157669,8.678437614,15.0338591,16.62142486,8.86245431,6.108219774,6.27062814,5.15697555,17.34430761,18.23378695,8.637432403,25.48014536
OG0005448,24.9469484,20.9672766,21.3331722,14.4255252,12.16373932,20.58201244,17.21540824,20.32702008,13.08840572,20.38150902,20.52017979,15.34230381,11.55664679,13.20193674,13.60325954,15.48472646,15.06799344,14.94229523,2.582225825,1.28739519,3.20998731,3.56630252,12.70017398,12.53850298,1.874106606,5.580021608,7.58220904,2.192818953,8.09180736,13.79850763,12.65497615,13.38023669,7.693075572,7.298241776,8.395919448,8.660178072,12.55022597,11.57577966,10.95506073,13.30577145,10.58927607,7.737567405,8.21416187,6.094608235,3.904777917,11.01961847,1.260145725,1.210757544,3.854322836,0.705104474,0.691917628,1.920760391,10.42272879,10.3087942,7.436330924,6.568033124,2.9636172,5.392435342,5.218764852,5.309511354,7.35329665,7.589894326,13.22098309,12.06167584,11.03091945,12.7496032,18.14801287,18.56497838,20.58866004,1.831249743,7.670887806,7.075104554,7.601102913,8.932888063,11.64388067,8.627739636,8.41684617,7.968569596,14.33114316,8.150943131,13.10437019
