TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0003230	-47.855	+141.947	+727.048	-114.819	+232.929	-150.071	-92.5923	+11.2136	-9.78642	-108.751	-393.969	-333.521	+411.479	+499.604	-106.128	-406.751	+6110.4*	-11.6243	-145.786	+61.4445	-64.5555	+360.986	-175.764	+771.236*	-133.9	-186.909	+197.091	+0	+21.9622	-167.765	-43.1007	-142.133	+170.252	+182.883	-111.107	+53.1941	+96.6444	-33.5932	+105.218	+409.551	+35.0517	-161.268	+92.6231	+224.745	+595.103	-967.974	+27.1621	+88.7691	-256.94	-332.541	-105.251	+1147.34	+82.0086
OG0004002	-260.29	+3219.48	+4254.38*	-115.611	-200.053	+459.947	-514.762	-101.382	-2.38208	-168.978	-399.9	-362.922	+390.078	+1417.32	-233.382	-732.806	+4671.53	-973.023	-436.137	+162.681	-83.3185	+2226.09	-250.834	+406.166	-434.244	+409.431	-287.569	+0	+135.497	-479.264	-557.898	-380.013	+114.441	+576.136	-93.1605	+397.62	+97.2052	-601.15	+153.922	+350.022	+678.555	-471.301	+110.424	+360.877	+1220.79	-1466.45	+513.113	+291.182	-678.555	-365.219	-568.074	+553.116	+256.325
OG0006480	+151.031	-294.396	+1691.15	+334.214	+1511.15	-381.855	-220.522	+708.537	-466.463	-3.85497	-170.817	-44.1278	+37.8722	-257.7	+156.031	-385.751	+1260.48	+29.0307	-81.3958	+112.031	-83.9693	-170.079	-313.276	+755.724	-200.592	+267.656	-230.344	+0	-71.6252	+35.0517	+199.451	-389.06	-146.931	-33.5932	+409.771	+160.941	-148.127	-119.769	+21.9622	+153.311	+85.0754	+168.27	-105.218	+224.745	+290.025	-409.551	-36.5735	+36.5735	-156.1	+244.684	+47.1967	-242.803	+207.752
OG0006993	-90.3915	-66.0709	+422.315	+952.599	+482.022	-85.9779	+42.7864	+13.1812	-8.8188	-59.5969	-20.1242	-52.7637	+67.2363	+90.9474	-17.7127	-146.071	-95.7329	-84.6243	-138.786	+321.249	-239.751	-30.3008	+51.366	-63.634	-64.2136	+124.989	-94.0107	+0	+55.7327	+53.9467	+30.6137	-108.283	-162.423	-34.8495	-49.0612	-32.3948	+34.8495	-65.5273	+65.5273	+12.6395	+68.9283	-29.3399	+14.3582	+63.9433	+141.719	+74.8913	+27.1621	+120.964	-78.3016	+114.588	+19.3332	-123.499	+71.7971
OG0006625	-236.23	-1434.46	+1783.57	+9918.76	+2847.09	-1136.91	-3162.54	+465.26	-390.74	+321.764	-419.333	-867.472	+1318.53	-1829.52	-949.435	+2032.99	+6436.99	-2162.81	+2561.56	-738.81	+787.19	-3098.65	+3673.26	-3559.74	-1320.23	+672.986	-554.014	+0	+200.201	-1082.97	+1082.97	-752.196	-2088.33	+1139.18	+527.921	+3861.2	-484.902	-1406.48	-168.903	+345.139	+1893.81	+652.915	+1089.57	-741.702	+741.702	-2342.2	+1252.63	-1252.63	-681.262	+3109.61	+1467.09	-3067.81	+1091.78
OG0003265	+204.455	-15.882*	+974.224*	-17.3798*	+673.39*	-87.6098*	+17.6042	+143.656	-119.344	-25.772	-117.301	-44.6436	+19.3564	+642.249	+59.4077	-179.733	-76.6997	-214.555	-260.969	-25.0795	+51.9205	+126.929	-135.124	+424.876	+271.166	-809.521*	+2099.48*	+0	-48.2913	-102.371	+48.8936	-47.3959	+82.2301	+561.875	+161.268	-35.0517	-106.484	-147.872	+18.5288	+129.343	+199.107	-174.159	-48.8594	+102.053	+57.9133	+30.8558	+137.414	+208.11	-53.1941	-254.521	-53.9467	+803.242	-114.314
OG0003866	-62.0388*	-178.713	+683.193	+1689.05*	+610.464*	-93.5356*	-206.396	-39.8466	+1.15339	+28.2363	-102.124	-111.685	+155.315	-15.1242	-22.1242	-123.952	+431.947*	-22.5969	+63.3888	+35.7864	-31.2136	+4.98575	-123.995	+282.005	-119.071	-58.8066	+39.1934	+0	+328.957	-61.2827	+154.094	-167.855	-207.416	+53.3054	+397.095	+199.451	-141.537	+0	-12.6395	+84.5604	-12.6395	+0	+25.8277	+58.7327	-15.6321	-134.456	+20.0143	-38.3977	+0	+33.3296	-17.0189	-30.6137	+139.736
OG0007395	-74.4235	-37.4114	+107.747	+29.4338	+362.28	-61.7202	+242.228	-20.9519	+17.0481	+13.2363	-50.1242	-15.7127	+6.28731	+291.048	-7.39148	-26.3915	+93.3154	-129.952	-248.014*	-188.555	+234.445	-72.3282	-80.3915	+199.609	+9.45533	+26.4553	-28.5447	+0	+93.9047	-97.9168	+26.842	-30.6871	-13.846	+154.743	+81.7011	-109.82	-41.3073	+0	-12.6395	+39.5885	+13.1882	-81.5604	+0	+10.2198	+130.073	-58.7327	+92.0624	+332.541	-63.2025	+7.91947	+45.0633	-14.8641	+0
OG0006380	-1561.76	+11117.6	+7378.98	-839.29	+1862.45	-1074.55	+13604.2	-1938.81	+2650.19	+338.872	-207.807	-236.128	+381.872	-530.128	+4075.62	-1025.74*	-329.909	-983.762	-289.023	-535.683	+621.317	-2205.46	+1668.99	-1895.01	-356.906	+220.401	-150.599	+0	+1582.7	+1082.97	-2042.41	-1241.73	+910.263	-839.214	+8856.54	-4985.98	-1600.72	-607.393	-196.321	+196.321	+1047.61	+207.254	-1079.64	+775.183	-268.014	+174.853	+623.262	+245.66	+198.631	+1290.9	+1974.56	-1202.65	+358.693
OG0006406	-425.131	+639.504	+5330.66*	+866.048	+101.648	-59.3515	+203.522	+365.091	-302.909	-68.6243	+26.8722	-137.128	+134.872	-869.478	+3266.19	-933.786	+4297.64	-851.244	-30.6344	-1008.32	+1244.68	-423.29	-92.3039	+149.696	-691.847*	+434.078	-383.922	+0	+317.775	-236.41	-191.152	-490.392	-175.6	+228.834	+592.738	-85.5691	-280.218	-557.898	+55.5036	+0	+872.956	+597.328	-991.019	+482.976	+2273.6	-1530.12	+535.391	+148.684	-801.299	+182.827	+283.014	-302.616	+1197.08
OG0006296	+5377.4	+1243.72	+420.656	-61.7864	+1295.87	-442.128	-100.786	-251.555	+348.445	-117.624	-86.5555	-29.3441	+5.65588	-343.592	-33.9693	-369.969	-31.1307	-373.949	-135.522	+182.479	-162.521	+377.051	+30.6042	-68.3958	+1471.71	+175.869	-157.131	+0	-751.203	+291.88	-326.932	-154.558	+28.3414	-216.772	+27.1621	+88.7691	+0	+0	+115.931	+65.7886	-26.0319	+279.377	+0	+162.877	-124.716	+39.8182	+226.573	+104.999	+92.4296	-177.327	-114.553	+393.014	-610.159
OG0005900	-65.6111	-145.391	+44.9474	+401.929	+635.79	-160.21	+239.79	+131.167	-64.8331	-102.011	+72.0046	-57.0709	+71.9291	+291.79	+82.1082	-81.2912*	+57.3902	-13.7202	-26.881	-0.977916	-1.97792	-152.391*	-322.995*	+4298*	+1425.32*	+106.747*	-58.2533*	+0	+163.78	+0	+124.661	-14.9816	-128.861	+0	-19.1815	-86.3768	+10.2198	+33.3994	+112.985	-46.9244	-29.4013	-62.3181	-39.6006	+68.1175	-81.7989	-25.8897	+10.1608	+20.0969	+96.6019	-43.6192	+156.604	+96.674	-256.431
OG0006167	+33.7238	+195.479	+568.478	+1148.05	+814.376	-366.624	+279.921	+630.051	-406.949	-299.786	-396.847	-564.834	+911.166	+98.4794	+848.094	-398.969	+1291.92*	-217.7	-252.396	-15.4959	+49.5041	+128.401	-179.29	+352.71	-403.592*	+96.5369	-146.463	+0	-47.1967	+201.441	-104.999	-226.573	-331.325	-88.5836	+88.5836	-130.131	-81.3651	-264.344	+389.06	+360.988	+371.39	-53.6147	-355.937	+208.11	+0	-376.38	+131.696	+156.1	+0	+506.519	-66.3089	-487.487	+744.871
OG0006663	-78.4087	-226.124	-117.592	+3580.21*	+756.79	-167.21	+73.0481	+99.9893	-76.0107	-63.4885	-106.597	-215.071*	+567.929*	+157.648	-38.9779	-90.3515*	-17.3915	-120.611	+124.929	+345.989*	-156.011*	-41.21	-30.3915	+40.6085	-10.4308	+9.16687	-5.83313	+0	+52.9827	+55.7327	+308.468	+53.1941	-436.576	-36.8	+118.36	-37.9412	-51.103	+0	+78.1085	+119.474	-6.13693	-36.3736	+36.3736	+57.24	+36.8	+10.2198	+99.4597	-66.0603	-23.7727	+41.3912	+19.1815	-50.388	+5.4023
OG0003016	-85.21	+351.389	+747.427	-44.7202	+768.569*	-107.431*	-123.47*	-70.6997	+94.3003	-260.624	-227.131	-144.079	+185.921	-39.0143	+3.22796	-281.014*	+1483.44*	-193.014	-6.81719	+313.267	-207.733	+860.445	-103.855	+216.145	-124.071	+52.1934	-43.8066	+0	+62.8007	-33.3994	-85.038	-85.853	+49.7107	+24.753	-168.294	+575.23	+181.043	+140.818	+291.506	+169.949	-75.7923	+17.7578	-17.7578	+216.61	+115.931	-332.541	+118.803	+22.9157	-74.8913	+190.823	-235.701	-205.662	+139.736
OG0006954	-42.6436	+124.145	+1269.7	-159.611	+682.699	-269.301	+130.656	+501.3	-308.7	-81.7864	-149.555	-201.396	+229.604	+37.2136	+150.376	-199.733	+719.356*	-96.0526	-101.014	-53.855	+35.145	-16.8466	+121.153	-168.847	-48.0526	+76.0046	-54.9954	+0	+24.9488	-93.7374	-60.5542	-199.69	+199.69	+111.107	+96.6444	-96.6444	-57.9133	+0	+88.7691	+100.84	+0	-27.1621	-74.8913	+102.053	-78.1428	-214.591	+48.9617	+96.8407	+28.3414	+360.719	+0	-321.075	+31.9428
OG0001454	-137.301	+177.408	+1007.18	-168.713	+2524.15*	-424.855*	-145.275	+243.699	-168.301	+366.604	-178.786	-95.3441	+97.6559	-194.644	+84.8722	-236.592	+49.2601	-587.74	+241.696	+300.214	-215.786	+539.408	-73.3008	+134.699	-181.401*	+318.356	-198.644	+0	+82.5164	+71.7752	-71.7752	-197.105	+175.142	-63.1832	-208.359	+189.026	+216.494	+161.268	-189.609	+154.558	-106.484	+106.484	-81.5355	+141.963	+722.184	+0	+346.564	-147.518	-296.255	+154.292	-154.292	-177.9	+307.242
OG0006591	-757.74	-1093.46	+1091.76	+3208.45	+2301.71	-944.29	-475.52	-1195.04	+1449.96	-50.9058	-108.521	-255.463	+296.537	-1308.13	+2666.86	-1051.92	+371.238	-833.909	-441.806	-618.244	+725.756	-1345.29	+77.5649	-206.435	+71.0511	+125.869	-138.131	+0	+592.738	-712.015	+1544.78	-451.69	-910.263	+958.205	+4344.84	+319.521	-1279.71	-500.072	+53.6147	+55.9425	+601.15	+946.009	-1043.21	+530.101	-623.262	-174.853	+682.897	+235.438	+513.113	+3771.16	+959.141	-2325.19	-39.8182
OG0005333	-501.624	+7485.48	+3200.15*	+6060.79*	+700.056*	-25.9437*	-271.555	+894.153	-485.847	+311.478	-28.4959	-7.84661	-16.8466	-378.382	-279.806	-1742.24	-2225.81	+528.697	-254.435	+5691.7	-3352.3	-714.806	-398.569	+606.431	-1710.24*	+2710.29	-1723.71	+0	+662.896	+0	-782.666	-298.641	-180.27	+0	-546.965	+300.291	+446.457	-551.456	-185.026	+43.3508	+808.404	+110.424	+235.438	+1169.99	+2700.57	+1600.49	-347.868	+347.868	-1290.21	-115.218	+491.763	+120.22	+2576.47
OG0003401	-31.7509	-357.7	+766.504	+380.445	+1727.36	-427.644	+6.16566	+809.537	-488.463	-58.0143	-3.634	-103.634	+123.366	-343.847	+619.094	-508.496	+798.166	-309.079	-277.521	+181.26	-145.74	-687.786	-85.762	+191.238	-299.786	+209.504	-170.496	+0	+33.5932	-96.6444	+287.796	-256.94	-166.912	+71.6252	+523.865	-58.3713	-197.841	-272.114	+55.6197	+0	+360.719	+193.059	-236.41	+290.025	+114.314	-315.755	+201.441	+175.219	-104.999	+479.264	+482.976	-530.736	+345.709
OG0003372	+255.876	-62.4235	+1038.43*	-41.0388	+1038.71*	-103.291*	-38.3958	+1204.03	-521.969	+38.9857	-49.0526	-18.0143	+9.98575	-14.0107	+224.876	+65.4085	-13.2747	-109.275	+4.28731	+58.0481	-42.9519	-13.8331	-58.47	+177.53	-16.8918	-49.5732	+72.4268	+0	-65.5273	-129.173	+64.1497	-97.5344	+51.2525	+239.037	+377.762	+36.5735	-133.921	+78.3016	-48.9617	+48.9617	-51.702	+12.1135	-92.5327	-23.7727	+81.4559	+0	+74.438	-13.7608	-39.3488	-5.63684	+5.63684	+18.4219	+6.68138
OG0000923	+1290.95	-70.3491*	+897.79	-76.4235	+1072.73	-209.275	-302.128	-205.847	+254.153	+35.3888	+389.403*	-94.5356*	+655.464*	+4000.79*	-59.4158*	+307.249	-123.634	-102.644	-198.624	-162.751	+209.249	+5193.21*	+35.6042	-88.3958	-222.713*	+232.3	-167.7	+0	-185.234	-93.4697	+134.861	-119.786	+159.851	+170.252	+336.057	+360.719	-109.679	+10.2198	-20.0143	-116.061	-19.1815	-155.794	+713.335*	-92.6231	-216.494	+110.01	+50.9807	+148.127	+197.841	+783.817	-820.391	-548.257	+379.987
OG0001857	+723.989	-29.6077*	+1848.11*	+72.1828	+676.056*	-25.9437*	-150.396	+234.504	-227.496	-120.014	-153.733	-239.128	+323.872	+2510.66	+669.228	+71.6085	+222.145	-108.014	-308.634*	-272.969	+407.031	+357.998*	-13.2428*	+635.757*	-10.634	-26.3008	+40.6992	+0	-118.437	-129.966	+123.284	-107.075	-19.8735	+520.555	+161.268	+156.1	-106.484	-165.629	+141.719	+130.395	+232.701	-380.572	-191.381	-28.1779	+298.641	-96.8407	+55.6197	+414.335	-97.6779	-66.5335	-28.7594	+355.098	-19.3332
OG0007322	-74.3515	-96.3515	-48.6112	+516.599	+633.53	-111.47	+585.403	+180.589	-61.4114	+119.228	-17.0709	-28.0709	+21.9291	-119.214	+314.236	-42.5915	-74.3915	-150.124*	+317.986	-40.1242	+39.8758	-29.6112	-107.275	+321.725	-82.47*	+159.599	-102.401	+0	+57.24	-57.24	+104.26	+21.7899	-131.931	+68.8096	-41.8042	-133.186	+23.723	+135.648	-81.7011	+0	-83.9106	+96.5501	-105.172	+17.6185	+19.1815	+55.7327	+117.89	-117.89	-17.6185	+47.0197	+10.6635	-63.1215	+131.931
OG0003288	+132.447	-949.978	+11976.6*	-815.276	+761.447	-568.553	-2541.71	+1955.73	-1683.27	-606.74	+164.078	-181.762	+174.238	+3437.98	+412.091	-648.304	+290.091	-404.9	-381.478	-10.1277	+66.8723	-459.553	-293.023	+468.977	-187.304	+371.1	-319.9	+0	-101.425	-601.15	+808.404	-1409.11	+1303.28	+678.555	+2451.03	+3257.56	-958.205	-592.738	+775.183	-93.1605	+712.546	-798.115	-160.605	+335.458	-174.853	-82.0086	+167.578	+279.65	+0	+291.791	+331.47	-335.458	+78.5963
OG0004898	-836.762	-609.909	+5967.45	+18.5369	-16.4631	+20.5369	-927.634	+142.641	-188.359	-654.909	-781.806	-1334.63	+2101.37	+6857.29	-728.333	-2059.36	+4059.46	-1948.43	-1131.97	+609.706	-483.294	+6366.67	-772.634	+1298.37	-709.432	+1371.29	-1138.71	+0	+508.044	-682.897	+466.644	-1093.09	+0	+770.829	+0	+994.725	+0	-1453.73	+682.897	+770.829	+2041.08	-1575.38	+529.026	+1046.35	+1012.82	-1667.11	+1397.54	+844.326	-445.389	+0	-1595.69	-208.893	+654.282
OG0003044	-747.319	-1987.36	+4693.38	+3494.64	+6980.43	-2147.57	-1548.63	+1335.67	-1027.33	-590.458	-297.359	-2526.23*	+5442.77*	+1966.37	+2353.98	+746.1	+334.238	-424.478	-699.922	-227.244	+116.756	+1683.24	-39.5986	-3.59859	-381.7*	+639.094	-430.906	+0	+317.014	+529.026	+1531.26	-1531.26	-1273.79	-465.698	+0	+1595.69	+148.684	+155.139	+690.901	+191.871	-148.684	-655.611	-880.123	-226.114	+482.976	-89.2842	+182.445	+650.321	-259.952	+742.928	-552.163	-692.135	+524.206
OG0007213	-69.2912	-67.8331	+373.591	+182.464	+252.961	-51.0388	-65.3008	+237.193	-166.807	+1.11902	-0.880977	-23.3491	+32.6509	-9.59695	-3.59695	-7.59695	+121.403	-67.5447	+5.79003	+90.79	-69.21	-8.01066	-18.0107	+20.9893	+52.6718	+2.42679	-0.573214	+0	+60.5276	-44.9857	+52.5756	-72.8731	-46.4969	+41.3912	+229.091	+39.5058	-74.8584	-56.4706	+0	-3.53186	+84.2454	+0	+0	+9.79453	-9.79453	-58.0523	+48.6653	+0	+10.2198	+33.3994	+0	-55.283	-29.755
OG0002833	+358.699	+270.183	+2057.23*	-52.3282	+786.403	-176.597	-54.4926*	+18.8693	-59.1307	-719.478	-842.023	-1210.32	+1708.68	+616.512*	-73.7202*	-525.847	-649.909	+78.4469	-378.128	+702.194	-617.806	+529.401	-238.834	+489.166	-230.855	+105.656	-121.344	+0	-114.588	+197.105	-101.045	-236.444	+35.2687	-105.116	-170.104	+861.638	+280.258	+1550.62	+712.546	+804.295	-358.366	-72.7683	+967.126*	+302.616	+626.446	+466.644	-101.425	+317.678	-302.616	+551.752	-190.764	-535.992	+301.489
OG0006880	+44.478	+885.478	+2224.03	+22.145	+373.193	-219.807	-259.496	-514.906	+785.094	+100.376	-228.733	-23.7509	-10.7509	+1643.24	-239.978	-901.9	+250.078	-473.478	-516.128	-466.023	+526.977	+4736.76*	-393.978	+863.022	-443.478	+507.447	-462.553	+0	-49.2458	+49.2458	-304.553	-373.114	-21.0484	+0	-135.78	+236.41	+49.2458	-557.898	-74.8913	+223.018	+962.24	-410.784	+153.922	+447.228	-97.2052	-182.445	+279.65	+432.896	+207.254	+345.861	-1154.27	-486.904	+381.075
OG0003643	+87.6042	-445.807*	+1422.71	+597.724	+3081.03	-686.969	-882.906	-287.023	+408.977	-636.978	+116.447	-212.553	+216.447	+1371.03	+448.356	-318.995*	+325.872	+47.1828	-164.855	-194.786	+233.214	+181.537	-174.906	+338.094	+10.2363	+1.87579	+5.87579	+0	-68.6449	-288.944	+1042.48	-393.014	-255.307	+409.771	+51.3839	+1534.12	+0	+551.456	+702.575	+0	-304.553	-304.326	-182.648	+318.704	-29.5719	-153.311	-21.9622	+146.931	+63.0512	+570.712	-109.557	-469.987	-12.6395
OG0006914	+1680.26	+1188.26	+1928.92	+485.872	+3647.15*	-444.855*	+689.214	+144.005	-99.9954	-135.772	-103.644	-122.786	+112.214	-896.29	+3722.87	+366.479	+1304.71	-356.847	-376.521	-701.29	+1336.71	+655.479	+120.153	-181.847	-218.644	+262.656	-214.344	+0	-421.893	+421.893	-376.66	-405.952	-175.273	-268.096	-120.964	-260.791	+68.6449	-415.624	+147.872	+78.1428	+684.894	+808.838	-1047.61	-154.244	+393.014	-485.443	+246.674	+238.769	-177.327	+331.572	-246.674	-382.305	+232.701
OG0002838	-79.5969	+766.79	+1042.02*	-33.7698*	+1316.99	-229.011	-135.592	+206.228	-140.772	+60.9291	-81.1242	-71.6846	+78.3154	+4.87217	-236.128	-612.969*	+720.267*	+33.9291	-58.7127	-168.685	+291.315	-735.762	+766.194	-795.806	+458.317	+199.194	-212.806	+0	+53.4137	-62.8007	-111.232	-70.2081	+244.241	+66.0603	-146.479	+228.181	+139.736	-139.736	-53.9467	+84.5604	+196.321	+0	+197.841	+409.551	-737.788	-205.662	-14.3582	+44.9719	+1149.03	-291.791	+508.044	+577.13	-360.877
OG0000265	+654.403	-13.9365	+1142.79*	-7.92405*	+1028.68*	-32.3231*	+25.2873	+335.048	-169.952	-122.764	-26.3008	-117.807	+131.193	+314.356	+464.366	-87.7637	+78.3564	+271.267	+724.699*	-53.2747	+49.7253	+190.79	-41.5732	+90.4268	+15.5988	+85.7253	-62.2747	+0	-106.344	-87.3168	+9.27633	-32.2888	+24.399	+272.742	-61.2827	-13.7608	+34.7767	-123.008	+141.537	+39.5058	+147.872	-110.01	-160.87	+41.3073	+229.573	-23.9107	-105.432	-189.026	-109.679	-19.1815	-55.6368	+32.0097	-11.1264
OG0005982	-158.764	-138.011	+41.3154	-45.6846	+834.005	-268.995	-257.592	+121.869	-131.131	-233.555	-43.4959	-158.496	+164.504	+285.145	+36.228	-129.014	+74.9291	-68.7637	-57.7127	-87.6846	+117.315	+1110.87	-141.772	+334.228	-121.014	+67.2671	-84.7329	+0	+123.008	-147.761	+96.674	+0	+16.3107	+172.82	+0	+317.538	+0	+141.963	+256.94	+0	-93.7374	-79.0829	-17.7578	+55.6197	-119.563	-41.3073	+26.949	+44.9719	+110.01	+106.484	-254.356	-165.629	+141.719
OG0004084	-39.0107	+440.427	+503.434*	+27.7206	+643.177*	-24.8226*	+66.1934	-66.3008	+89.6992	+224.699	-147.952	+108.193	-105.807	+487.872	-61.8172	-125.644	+800.604	-252.592	+128.445	+110.872	-99.1278	+1247.7*	-113.391	+350.609	-78.5923	+285.214	-200.786	+0	+24.753	-143.19	-72.007	-52.2868	-10.4568	+224.054	-43.0106	-39.5058	+22.9157	-105.432	-128.349	+167.855	+130.395	-153.311	+46.8264	+50.9807	+216.772	-242.803	+141.963	-60.4277	-119.769	-60.5542	-209.909	+93.7374	+53.1941
OG0005911	+880.445	-346.634	+451.031	+1467.3	+1224.32	-290.685	+185.869	+1060.25	-445.751	-62.9519	-92.6846	-200.301	+326.699	+507.872	+272.183	-272.014*	+195.376	-193.733	+457.214	+11.1934	-22.8066	-128.949	-269.847	+562.153	-95.0107	+107.315	-80.6846	+0	-213.738	-63.1832	+414.335	-168.27	-335.015	+71.7752	+317.538	-143.38	-134.958	-147.682	+58.7327	+69.6162	+216.494	-153.311	-118.803	+216.61	+0	-74.8913	+102.053	-167.98	-26.0319	+357.357	+84.8977	-320.582	+96.674
OG0005251	-302.751	+2996.66	+2543*	-80.8918	+643.609	-172.391	-95.7329	+152.408	-107.592	-117.478	-150.762	-443.128	+515.872	-87.5986	+446.214	-648.834	+928.078	-523.304	-540.478	+286.618	-295.382	-160.463	-1.83434	+37.1657	-345.978	+739.091	-551.909	+0	+183.198	-149.605	-415.349	-238.104	+81.4996	+177.327	-583.543	+48.8594	+676.028	+246.174	+89.2842	+190.366	-216.705	+69.1878	-259.952	+332.144	+503.945	-428.619	+246.174	+486.904	-271.238	-119.277	+58.3713	+271.238	+235.931
OG0004072	+943.408	+596.725	+1262.51*	-49.9707*	+920.183	-330.817	-92.4308	-29.7637	+32.2363	-411.834	-277.304	-220.478	+164.522	-622.463	-849.304	-1162.81	-670.333	-336.359	-2605.23*	+1062.96	-1000.04	+3674.37	+52.4469	-175.553	-125.304	-78.9087	-11.9087	+0	-207.597	-135.721	-108.786	-96.5178	+476.847	+158.738	-426.302	+179.333	+852.101	+0	+407.47	+246.174	-58.3713	+465.841	+843.502	+491.763	+744.764	+529.026	+191.871	+3067.81	-491.763	+770.829	-987.081	-843.502	+160.605
OG0004437	+2212.45	+2268.72	+4697.3*	-242.401*	+956.724	-544.276	+584.26	+1698.48	-701.522	+1192.86	-388.382	-471.244	+490.756	+2898.76	-405.137	-1518.32	+2082.57	-813.333	+1440.53	-314.458	+198.542	+2312.71	+13.6407	-175.359	+31.6179	-403.806	+367.194	+0	-627.249	-676.028	-423.576	-443.299	+866.875	+843.502	-1190.07	-280.218	+1074.65	-446.321	-738.755	+345.861	+330.778	-777.099	+291.182	+662.153	+575.96	-921.099	+345.139	-507.014	-176.236	+1179.05	-818.929	-1515.85	+110.424
OG0005083	-2061.01	-1328.01	+14503.5	+177.667	+5116.54	-2195.46	-6049.34	-2697.38	+3601.62	-439.333	-521.472	-737.23	+1075.77	+3576.26	-1352.01	-6049.51	+6840.99	-2985.54	-488.275	+453.725	-221.275	+4662.44	+7732	-8154	+1217.7	+3515.96	-2391.04	+0	+1350.28	-1350.28	+775.524	-2588.2	-161.875	+1669.98	+5199.06	+6487.04	-2244.74	-2588.2	+345.139	+375.759	+3861.2	-1237.73	+807.503	+4012.83	-4820.33	-2623.47	+2244.74	+0	+5637.82	+14427.4	-2769.57	-11199.9	-681.262
OG0003765	+13087*	-54.4012	+1187.24	-117.352*	+523.986	-233.014	-73.3491*	+316.986	-187.014	-137.817	+72.2136	-57.6243	+37.3757	-16.9954	+658.986	+668.79*	+1072.21*	-59.0526	-79.0143	+288.699	-172.301	+178.689*	-1.01627*	+3.98373*	+65.228	-22.6846	+34.3154	+0	-622.695	+11.1264	+36.3625	-162.412	+267.663	-20.8832	-154.042	+327.665	+209.909	+82.5164	+124.969	-27.1621	-53.3054	+17.0189	-192.804	-86.3768	+522.953	-292.734	+48.9617	+36.2865	-88.6203	-31.9013	-7.29523	+385.559*	-51.0874
OG0003246	-429.969	-401.906	+13760.3*	-303.855	+159.031	-132.969	-648.079	+325.522	-314.478	-280.131	-227.522	-316.834	+345.166	-80.9058	+165.479	-472.522	+2291.7*	-769.276*	-47.9001	+1545.93	-0.0658259*	+392.71	-159.463	+286.537	-321.396	-69.522	+77.478	+0	+255.307	+100.63	+228.834	-957.885	+373.114	-47.1967	+0	+969.398	+0	-169.949	+266.391	+219.312	+147.826	+53.6147	-104.999	+280.218	+346.564	-676.028	+754.624	-1887.83	-228.834	+292.384	-182.827	-392.51	+341.126
OG0004317	+25.0358	-16.615*	+416.224*	+23.0563	+313.62*	-17.3798*	-16.3915	-46.6112	+64.3888	-21.3282	+144.786	-25.4885	+32.5115	+211.599	+8.78643	-132.592*	+1021.38*	-87.6846	+46.9857	+206.005	-136.995	+58.4553	+93.5115	-76.4885	-30.3515	+48.4553	-40.5447	+0	-9.33283	-51.0164	+48.1607	-38.832	-8.56395	+166.76	+0	+10.2198	-9.79453	-35.2687	+16.8854	-59.7251	+41.8042	-60.1876	-8.62206	+92.5327	+334.5	-249.94	+33.3296	-17.0189	-130.551	+6.97146	-20.0562	-19.2217	+26.1931
OG0006320	+1130.1	-672.978	+6134.24	+203.724	+2262.15	-726.847	-475.359	+1465.57	-1155.43	+301.989	+328.108*	+417.224*	-56.7757*	+201.022	+4638.21*	-458.555	+845.445	-154.807	-19.6436	-9.64359	-13.6436	+683.238	-363.304	+797.696	-203.7	+297.031	-215.969	+0	-361.61	+207.688	+410.784	-1011.49	-92.4296	-63.5498	+2955.62	+392.073	-722.184	-462.545	-125.119	-88.1162	+993.422	-72.1916	-921.231	+345.524	-345.524	-256.749	+89.837	+0	+315.755	+742.928	-335.458	-692.135	+168.27
OG0000530	+603.667	+427.568	+4080.64	+1985.86	+7220.62	-1873.38	-1943.23	-2160.81	+3120.19	-633.304	-373.382	-540.244	+551.756	-119.382	+408.618	-886.128	+448.618	-895.128	-269.244	+318.317	-235.683	+501.568	+335.77	-506.23	-640.906	+206.522	-160.478	+0	-317.014	+1238.11	-392.073	-1137.22	-738.755	-684.075	+1721.99	+2148.58	-743.482	-335.458	+733.078	+345.861	+397.62	+0	-207.254	+432.896	-225.641	-207.254	+553.116	+125.44	+120.22	+1922.19	-200.201	-1654.34	+821.572
OG0003161	-2211.36	+282.986	+706.986	+14235.3	+3342.45	-1371.55	-6858.68	+2463.66	-1165.34	+443.756	-363.806	-299.244	+257.756	-1493.46	-681.432	-3896.29*	+751.77	-2892.47*	+1238.71	+788.463	-663.537	-2396.04	+4464.25	-4305.75	+4628.99	+450.542	-313.458	+0	+1531.26	-247.602	+0	-237.3	-3028.16	+258.352	+11009.7	+6972.66	-2926.83	-392.893	-235.438	+235.438	+446.321	+1082.97	+426.856	+3122.02	-3749.07	-375.759	+2817.82	-574.757	+4982.73	+8877.01	+964.707	-7640.02	-1974.56
