TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0004042	+208.356	+823.183	+1500.93*	-134.573*	+3235.37*	-406.634*	-91.6098*	-30.8172	+38.1828	-131.396	-248.949	-133.276	+178.724	+2170.4	-380.079	-544.463	-429.834	-629.786	-744.762	+833.194	-552.806	+2571.62	-706.978	+1258.02	+293.031	+358.872	-221.128	+0	-68.7886	+21.9622	-182.746	-184.498	+304.061	-41.221	-364.024	+427.207	+770.272	-392.51	+114.553	+177.327	+358.693	-506.519	+257.384	+249.136	-190.764	+259.952	+482.976	+508.044	+69.1878	+880.596	-808.404	-783.817	-197.841
OG0000440	+161.672	-88.47	+1266.79*	-39.4114	+417.569	-96.4308	-70.3491*	-125.713	+178.287	+14.5988	-42.6112	-53.0107	+66.9893	+436.609	+478.512*	-41.9642	-20.7856*	+3.11902	-49.881*	+11.5115	-17.4885	+301.236	-48.2136	+67.7864	+99.7253	+5.40849	-4.59151	+0	-42.8397	-12.0185	+80.74	-123.799	+32.0195	+13.0847	-79.2241	+249.364	+85.038	+21.7899	-21.7899	+33.3994	-10.2198	-87.903	-69.5242	+22.6456	-78.8242	+63.0954	+0	+62.6075	+190.514	+12.6395	-96.5501	-34.8495	-57.6832
OG0006356	-767.396*	+513.537	+1056.48	-415.396	+3552.48	-943.521	-906.23	-1787.29	+2982.71	-1276.24	-43.2304	-1910.23	+3338.77	+8828.29	+4231.37	-2134.55*	-476.382	-2069.24*	-1678.62	+7671.89	+0.8879	-3637.51	-7164.84	+15374.2	-1310.36	+5353.29*	-2613.71*	+0	+1700.99	-1198.92	-160.941	-341.126	+446.125	+1875.98	+191.871	+627.058	-183.887	-1346.23	+1721.99	+0	+1230.24	-2041.08	-987.081	+2373.88	-2268.05	+345.861	+3061.37	-5949.5	+2241.86	+2856.21	+2878.33	-2633.93	+1046.35
OG0006084	-227.949	+1349.03	+2985.27*	-184.391	-165.644	+222.356	-355.685*	+842.756	-728.244	-436.786	-924.478	-562.569	+592.431	+377.667	+319.542	+128.681	+1910.54	+89.4312	-559.569	+1623.37	-1039.63	+1690.86	-423.806	+484.194	-425.634	+378.667	-403.333	+0	+84.8977	-162.877	-328.236	-315.341	+339.252	+246.674	-912.836	+2513.56	+1480.5	-1106.24	+393.691	+1089.09	+1121.31	-161.875	-155.139	+0	+155.139	-582.889	+0	+279.066	-148.684	-142.497	-628.331	+0	+465.698
OG0001818	-166.011	-388.555	+1097.15	-110.751	+1991.6	-601.396	-24.5969	-78.6112	+113.389	-71.0107	-100.071	-112.772	+145.228	+67.4031	-56.2136	-80.3915	+302.366	-148.685	+199.366	+61.3154	-49.6846	-99.3282	+31.9893	-31.0107	-54.8918	+42.7864	-34.2136	+0	+130.004	+332.541	+300.291	-268.096	+68.6449	-173.623	-9.79453	+20.0143	+10.2198	+33.3994	+66.0603	+81.7011	-20.0143	-18.3834	+28.1779	+20.8832	+208.359	-88.9494	+88.9494	-88.9494	-81.4559	+15.5094	+88.6825	-20.927	+53.3217
OG0003500	-141.685	+425.947	+2760.39*	+131.036	+1822*	-42.0021*	+477.051	-30.5555	+33.4445	-97.5923	-165.7	-134.396	+166.604	+273.929	+456.599	-7.8188	+1287.44*	-199.807	+23.4077	+31.4077	-30.5923	+347.434*	-33.7698*	+1158.23*	-35.2794*	+192.193	-153.807	+0	+88.9494	-104.581	-114.441	-167.647	-34.9621	+134.958	+357.357	-215.393	-154.292	+154.292	+111.107	+131.696	-100.23	-77.6698	-92.5824	+0	+566.737	-256.749	+114.786	+0	-111.78	+25.5274	-53.7963	-26.7594	+448.527*
OG0005320	+20.53	+60.1828	+491.063*	+17.0759	-3.52108*	+16.4789	+2.14503	+1266.15	-359.855	-274.301	-733.131*	-400.023	+452.977	-95.5732	+146.609	+14.4085	-22.3915	-103.611	-133.952	+138.699	-118.301	+10.4085	-67.5915	+96.4085	-59.2912	-0.59151	-3.59151	+0	-5.63684	-83.016	-14.8807	-23.0125	-4.40298	+187.119	+188.903	+0	-81.5604	+209.909	+471.83	+1851.89	-74.8183	+74.8183	-36.8	-8.2633	+45.0633	+10.2198	+71.3406	+128.349	-29.755	+38.0183	+0	-46.282	+84.3003
OG0005259	+321.228	-198.401	+1504.15	+44.7253	+1389.61*	-201.391*	+36.9857	+862.005	-269.995	-15.3282	-47.5915	-46.3915	+49.6085	+1247.41	+22.9291	-223.071*	+469.183	-166.995	-202.855	-49.1278	+31.8722	+6.21358	-162.786	+216.214	-79.3915	+42.2363	-32.7637	+0	-96.0593	-63.3115	+238.454	-249.58	-20.8832	+61.2827	+17.0189	-17.0189	-16.3107	-185.356	+8.2633	+36.8	+223.908	-254.521	+0	+119.563	+63.1832	-135.822	+113.86	+175.273	-19.3332	+207.486	+0	-209.909	+68.3722
OG0006118	-140.521	+623.051	+3243.25*	-283.053	+1445.03	-549.969	+394.537	-163.079	+212.921	+30.0775	-329.762	-466.553	+544.447	-313.478	+98.0775	-1224.92	+547.756	-836.382	-701.569	+621.542	-650.458	-604.553	-473.244	+520.756	+418.542	+1095.86	-747.137	+0	+55.9425	-387.514	-183.198	-413.698	+518.917	+390.515	-390.515	-257.384	+410.784	+93.1605	-93.1605	+291.791	-89.2842	+182.445	+0	+650.321	+0	-345.861	+602.187	+582.889	+0	-451.69	+451.69	+839.214	-446.321
OG0003800	-219.855	+75.1828	+1811.15	-129.275	+2285.32*	-323.685*	+212.145	+342.005	-186.995	-153.555	-7.39582	+8.03067	-28.9693	+537.166	+250.094	-685.276	+76.4014	-681.29	-497.909	+400.872	-300.128	+432.1	-635.786	+1060.21	-213.949	+367.724	-311.276	+0	+146.931	-124.969	-21.9622	-249.58	+119.41	+154.558	-301.489	-113.86	+279.735	-345.524	+100.84	+36.5735	+315.755	-167.929	-100.63	+329.464	+129.859	-66.3089	+443.619	+365.219	+0	+425.16	-226.114	-506.791	+177.327
OG0005580	+206.445	+171.947	+3726.24*	-46.4114	+626.53	-111.47*	-49.4959	+950.153	-506.847	-157.276	-122.521	-232.834	+209.166	+300.478	+193.921	-586.496	+963.478	-243.969	-204.847	+593.478	-397.522	+398.537	-174.522	+225.478	-391.834	-319.304	+400.696	+0	-88.7691	-292.734	-56.2889	-211.352	+43.0586	+434.293	-88.5836	+43.3508	+96.4425	-49.2458	+154.244	+114.314	+0	-96.4425	-88.5836	+290.025	-104.999	-304.553	+162.877	+141.675	+114.314	-58.3713	-160.941	+0	+407.47
OG0006668	+733.522	+197.447	+1563.87	+3970.7	+2667.87	-694.131	+667.71	+22.7238	+11.7238	-263.344	-40.0795	-43.2762	+8.72382	-59.9001	-202.909	-202.478	-991.29*	-398.553	-378.806	-1034.24	+1726.76	+1210.64	+4120.67	-2047.33	-289.906	+760.26	-538.74	+0	-246.174	+627.249	-101.425	-525.824	-893.173	-407.47	+124.455	-393.014	-58.3713	-537.119	+279.735	+47.1967	+544.437	+82.0086	+85.5691	+89.2842	-618.472	+910.263	+216.253	+235.438	+508.044	+1765.55	-529.026	-1418.9	+228.834
OG0007137	+370.26	+1136.02	+686.537	-2.07948	+6432.92*	-927.079*	-6.52058	+438.537	-367.463	+151.869	-253.344	+187.153	-162.847	+404.153	+259.031	-498.344	+1121.15	-275.751	-195.131	+108.921	-111.079	-292.29	-318.304	+300.696	-11.7864	+251.376	-168.624	+0	-119.277	+390.515	-390.515	-257.384	+0	-257.384	+201.441	+55.9425	-88.5836	-81.3651	-109.787	+234.502	+43.3508	-162.877	-71.6252	+279.735	-45.2329	-268.096	+143.38	+169.949	+0	+440.21	+283.014	-434.293	-27.1621
OG0005226	-78.5447	-21.2912	+849.569*	-47.8498*	+1450.19	-359.807	+434.366	-112.764	+153.236	-48.4885	-63.2136	-14.2747	+16.7253	+103.356	-205.817	+220.214	+19.9291	-47.7127	-119.071	-98.3008	+125.699	+98.7238	+64.9205	-75.0795	-195.644	+10.6559	-49.3441	+0	+48.6653	-101.919	+10.1396	-75.581	+435.957	+175.785	+72.6386	-160.87	-46.9244	-197.582	+59.7251	+49.0612	+229.573	-46.8264	+124.969	-53.1941	-254.521	-14.3582	+14.3582	+100.23	+279.377	+255.307	-47.1967	-304.326	+232.701
OG0007337	+2205.92	+24.6559	+405.656	+685.214	+1314.23	-319.772	-93.7864	+146.445	-114.555	+325.287	-29.5915	-46.21	+48.79	-17.7329	-40.7329	-272.733	+171.408	-255.817	-183.7	-49.3958	+57.6042	+442.26	-268.906	+289.094	-87.7637	+67.3154	-59.6846	+0	-434.293	+154.558	+0	-154.558	-226.014	-124.969	+124.969	+88.7691	-82.5164	-114.588	-132.121	+17.6185	+105.432	+0	+0	+159.967	-111.107	-71.7752	+182.883	+131.696	+63.0512	+689.989	-228.834	-469.987	+71.9209
