TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0006827	+7.75328	-4.25993	+1.17688	+0.176877	-1.41307	+1.58693	-0.016131	-0.016131	-1.13636	+0.863643	-4.88729*	-7.18007	-6.01739	+6.98261	+3.43485	-10.5688	+19.4312	+0.431153	-6.74759	-5.63069	+0	-1.35662	-1.98679	+1.5632	+0	-0.410052	+0.410052	-0.410052	-0.39694	+0	-2.93583	+4.24907	+4.35695	+5.83732	+2.02736	+2.93446	-1.81756	+3.82125	+0
OG0002858	+2.72703	-2.50827	-0.694257	-0.887289	+1.44869	-1.55131	+2.98387	-2.01613	-1.2139	+0.786095	-3.37983*	+1.70955	-0.709584*	+1.29042	-0.444279	+0.555721	-0.444279	-0.290454	+2.02944	+3.61704	+0	+1.59086	-0.764704	+1.18599	+0.221137	+3.63592	-0.664021	+0.664021	+1.46482	-2.66824	+3.13267	+2.83408	-1.9567	-0.58087	-1.29916	-0.938678	+0.52628	-0.680105	+0.153825
OG0004871	+1.31802	-3.1356	-3.57112*	-0.0857411	+1.91426	-2.08574	-8.56885	+9.43115	-1.2139	+0.786095	+4.36812	+0.617044	-0.0686877	-0.0686877	-0.783614	-0.111344	-0.111344	-0.610152	-0.382956	+3.27059	+0	+2.99176	-0.546379	+1.43551	+0.980192	+6.62876	-2.09433	+0	+4.38878	-4.07112	+5.15169	-1.41798	-3.09723	-0.314269	-1.96082	-0.945796	+0.599343	+0.227196	+0.501192
OG0002664	-0.143837	-0.143837	-2.14384	-2.82312	+4.39666	-3.60334	-0.143837	-0.143837	+0.983869	-1.01613	-3.96878*	-0.494709	-1.72941	+3.27059	-0.444279	-0.0686877	-0.0686877	-0.608434	+1.02944	-0.14631	+0	+3.16396	+0	+0	+0.731611	+2.33846	+2.60922	+1.78021	-3.07007	-2.18522	+3.27856	+3.04735	-2.19552	+0.234701	-1.83356	+0.297969	+0.52628	-0.362125	+0.460254
OG0004465	+11.6202*	-2.99656*	-1.14384	+0.595645	+4.8644	-3.1356	+3.30574	-1.69426	-0.681983	+0.318017	-3.07238*	-2.62361	-2.26506	+2.73494	-2.69426	-1.69426	+2.30574	+0.856163	+5.03122	+51.7533*	+0	-2.50746	-2.38326	+2.14728	+0	+0.731611	+0.528907	-0.268751	-1.18119	-0.44958	-0.621881	+2.60961	+0.929353	+1.64145	+3.35943	-6.55246	+2.27453	-1.82495	-0.44958
OG0004767	+4.08461	-1.69023	-1.48019	-1.27297	-0.143837	-0.143837	+1.8644	-1.1356	-1.89986	+2.10014	-2.96878	-0.387458	-1.68212	+2.31788	-0.608434	-0.0686877	-0.0686877	-0.608434	+1.72522	+9.61254*	+0	+1.40713	-1.22517	+0.789965	+0.214066	+0.221137	-0.642424	+0.870866	+1.22021	-0.214066	+2.48859	+1.93108	-2.09273	+0.294657	-1.12081	-1.77902	+0.666344	-0.666344	+0.460254
OG0003698	+22.8199*	-4.82312	-0.603336	+6.78854	-1.74759	+1.25241	-8.74759	+10.2524	-0.631885	+0.368115	-2.88729	-8.68431*	-18.0174*	+77.9826*	+0.147393	+1.00344	-0.996562	-1.49471	+0.27059	-1.52502*	+0	+10.4858	-4.35695	+1.78021	+0.482405	+4.47941	+0.646313	-2.46387	-1.81756	-3.45386	-1.7446	+1.7446	+2.05243	+9.33308	-4.16923	+1.32758	-0.123197	-0.234701	+1.50185
OG0004802	-0.161618	+3.66787	-2.38746*	-1.24716	+1.00344	-0.996562	+0.00343838	+0.00343838	+0.37639	-0.62361	-2.07238	-2.50827	-5.37983*	+18.6202*	-1.11134	-1.07238	+0.927624	-1.97987*	+2.16322	-0.111344	+0	+0.629225	+0.170508	-0.944668	+0.77416	-0.629225	-0.285235	+0.749404	+0.464169	+0.716579	+0.19418	+1.55123	-0.36993	+1.87156	-0.421049	+0	+0.72544	-0.85691	+2.0925
OG0006884	+8.78714	+35.2223*	+4.81993	-4.01739	+0.625366	-1.37463	-4.56515	+3.43485	-1.01739	-0.0173896	-7.63069*	-2.68198	+0.44869	-0.55131	+0.620174	-1.48019	+1.51981	-1.83678	+7.08461*	+3.59565	+0	+11.1271	-2.43511	-6.59767	-0.549377	+4.93815	+1.44854	+2.35724	-2.0037	-4.21762	+4.21762	+6.3867	-3.73109	+1.86933	-6.68139	-1.02453	-0.464431	-2.07861	+1.64341
OG0004515	-12.2467*	-17.1193	-6.54724	-17.4947	-5.1425	+3.8575	-26.8705*	+38.1295	+1.96704	-0.0329611	-40.584*	-11.2115*	-4.83807	+5.16193	+7.43115	-9.09888*	+20.9011*	-2.08574	+10.6661	+20.0267	+0	-5.69279	+21.8726	+10.428	+0	+17.4915	+6.45589	+9.64783	-11.1683	-11.551	+19.5877	+52.449	-13.7848	+10.6266	+9.03378	-6.40444	-3.23498	-3.24813	+1.01314
OG0003705	+9.12455	+7.30977*	-1.24716	-0.332126	-0.508267	+0.491733	-0.143837	-0.143837	-0.143837	-0.143837	-2.33213*	+0.709546	+0.115335	+0.115335	-0.875567	-0.0686877	-0.0686877	-0.608434	+3.38985*	+21.3098*	+0	+1.18119	-2.18522	-1.44307	+0.434958	+1.19608	-0.546071	+0.176141	+1.26564	-1.07196	+1.72197	+1.81171	-1.3197	-0.405789	-1.00403	-2.81466	+0.734585	-1.00172	+0.460254
OG0004881	+8.30574*	-0.836784	+0.838382	-1.27297	-0.143837	-0.143837	+1.1218	-0.878197	+0.37639	-0.62361	-2.83678*	-1.49471	+0.467607	-0.532393	-1.61015	-2.07238	+2.92762	-1.68212	+0.838382	+25.8562*	+0	-0.221137	-1.85747	+0.324834	-0.165056	+1.07581	+0.200594	+0.870866	-0.19418	-0.885218	+0.72544	+2.78683	-0.616635	+1.03768	+0.228442	-3.53368	+1.55147	-0.479502	+1.39026
OG0006978	-1.26506	-2.57112	+0.100139	-1.68431	-0.603336	+0.396664	-2.55131	+2.44869	+0.786095	-1.2139	-1.96878	-0.571118	-0.571118	+0.428882	-0.72941	-1.68212	+2.31788	-1.38296	+2.75284	+2.46761	+0	+2.78487	+0.306061	+1.32874	+0	+1.51321	+1.27124	+0.919025	-1.86176	-1.6348	-0.296274	+1.24512	+0.306061	+0	-1.9478	-0.802983	+0.517748	-0.864201	+1.29916
OG0004656	+1.72703	-1.69023	-1.48019	-0.404355	+3.31802	-2.68198	+1.11271	-0.887289	+4.03122	-2.96878	-2.37983	+0.27059	-0.494709	+0.505291	+0.216386	+0.555721	-0.444279	+0.305399	+0.216386	+0.829942	+0	+1.74058	-0.582744	+0.789965	+0.435203	+2.05339	-0.564428	+0.277629	+0.918506	-1.58327	+2.0477	+1.58896	-1.60272	-0.234701	-1.36233	-0.386445	+0	-0.0890131	-0.250322
OG0003608	+3.83838	+2.88866	-0.382956	-0.0686877	-0.0686877	-0.0686877	-0.143837	-0.143837	+0.467607	-0.532393	-1.49471*	-0.290454	-0.444279	+0.555721	-0.824398*	+0.555721	-0.444279	-0.290454	+1.21639	+1.70955	+0	+1.66691	-1.05027	-0.728388	+0.111752	+0.616635	-1.04266	+0	+3.03249	-0.619141	+0.619141	+1.03768	-0.585113	+0.153825	-1.20425	-0.466056	+0.959216	-0.49316	+0.153825
OG0006130	-2.61015*	-3.07238	-2.62361	-1.55131	+4.74007	-3.25993	-4.26506	+4.73494	+2.74007	-2.25993	+2.58693	-1.49471	-0.532393	+0.467607	-1.49471	-1.24716	+1.75284	-0.247158	+2.00344	+17.5198*	+0	-1.22663	+2.46222	+1.55123	+0.780745	+1.48293	+0.664021	+0.708616	-0.622232	-1.7101	+5.71881	-1.15315	-3.19955	+1.03768	+1.64341	-2.98548	+1.50185	-0.749404	+0
OG0007269	+2.92762	-2.33213	+8.51981*	+2.73494	+4.8644	-3.1356	-3.87545	+5.12455	+3.00344	-1.99656	-1.72941*	-0.694601	-1.17006	+1.82994	-1.61015	+1.02013	-0.979873	+1.31788	+1.00344	+1.75284	+0	+0.910759	-0.74025	+1.14807	-1.14807	+3.34986	+0.583074	-1.12945	-0.806536	-2.16207	+0.559351	+1.26715	-0.475458	+0.475458	-0.91446	-0.637005	+1.38641	-0.314446	-0.702242
